"pub_date","lead_paragraph","main"
"2017-05-05T09:01:26+0000","WASHINGTON — The Republican health care overhaul might never become law, but it has already changed the life of one American: Reince Priebus, who knew it was his best and perhaps last hope of becoming an empowered White House chief of staff.","Second Chance for ‘Obamacare’ Repeal. And for Reince Priebus."
"2017-03-13T09:00:28+0000","TUCSON — When a chemist named Armin Walser helped invent a sedative more powerful than Valium more than 40 years ago, he thought his team’s concoction was meant to make people’s lives easier, not their deaths.","When a Common Sedative Becomes an Execution Drug"
"2017-05-05T22:50:33+0000","PARIS — On the eve of the most consequential French presidential election in decades, the staff of the centrist candidate Emmanuel Macron said late Friday that the campaign had been targeted by a “massive and coordinated” hacking operation, one with the potential to destabilize the nation’s democracy before voters go to the polls on Sunday.","Macron Campaign Says It Was Target of ‘Massive’ Hacking Attack"
"2017-01-26T00:04:14+0000","OTTAWA — If there is such a thing as unwelcome good news, President Trump may have handed some to Prime Minister Justin Trudeau of Canada on Tuesday when he revived a cross-border oil pipeline project.","For Justin Trudeau, Canada’s Leader, Revival of Keystone XL Upsets a Balancing Act"
"2017-04-21T01:24:43+0000","WASHINGTON — President Trump added a new name Thursday to the list of countries he accuses of preying on American workers and exploiting naïve American trade policies: Canada.","Trump Roars Again on Trade, Reviewing Steel and Chiding Canada"
"2017-03-17T14:02:56+0000","WASHINGTON — President Trump provoked a rare public dispute with America’s closest ally on Friday after his White House aired an explosive and unsubstantiated claim that Britain’s spy agency had secretly eavesdropped on him at the behest of President Barack Obama during last year’s campaign.","Trump Offers No Apology for Claim on British Spying"
"2017-05-14T20:33:16+0000","SMYRNA, Tenn. — A high school assembly changed Nicole-Lynn Riel’s life.","Free Tuition? Tennessee Could Tutor New York"
"2017-01-04T16:16:29+0000","CHARLESTON, S.C. — Seeming to abdicate one of his last chances to save his own life, the convicted killer Dylann S. Roof stood on Wednesday before the jurors who will decide his fate and offered no apology, no explanation and no remorse for massacring nine black churchgoers during a Bible study session in June 2015.","Dylann Roof, Addressing Court, Offers No Apology or Explanation for Massacre"
"2017-05-27T01:15:00+0000","TAORMINA, Sicily — “Trump shoves his allies,” read the front page of Belgium’s Le Soir. “Boor in chief” declared Germany’s financial newspaper Handelsblatt. An editorial in Le Monde called him “brutal and heavy-handed.”","Mild in Mideast, Trump Is All Elbows in a Europe Eager to Jab Back"
"2017-03-20T00:56:48+0000","Standing beside Chancellor Angela Merkel of Germany on Friday at the White House, President Trump told her, “at least we have something in common.”","Trump’s Wiretap Accusations Renew Debate About Privacy"
"2017-01-03T10:00:25+0000","THANE, India — Betsy Broder, who tracks international fraud at the Federal Trade Commission, was in her office in Washington last summer when she got a call from two Indian teenagers.","India’s Call-Center Talents Put to a Criminal Use: Swindling Americans"
"2017-03-03T18:00:15+0000","The Federal Reserve is poised to raise its benchmark interest rate in mid-March, significantly sooner than investors had expected, as it moves to keep pace with a wave of economic optimism that started with the election of President Trump.","Set to Lift Interest Rate, Fed Embraces Investors’ Optimism"
"2017-01-19T08:00:39+0000","A quarter-ounce of copper-jacketed lead exploded from the barrel of a 9-millimeter pistol at 1,300 feet per second. The bullet sped toward 28-year-old Carlos Vasquez, who ran just steps ahead of the gunman.","A Bullet Misses Its Mark, and Then Takes a Fatal Detour"
"2017-02-25T17:26:57+0000","In Virginia, Immigration and Customs Enforcement agents waited outside a church shelter where undocumented immigrants had gone to stay warm. In Texas and in Colorado, agents went into courthouses, looking for foreigners who had arrived for hearings on other matters.","Immigration Agents Discover New Freedom to Deport Under Trump"
"2017-03-22T09:00:28+0000","LUCKNOW, India — In a glass-sided call center, police constables clicketyclack on computer keyboards, on the trail of a particularly Indian sort of criminal.","India’s ‘Phone Romeos’ Look for Ms. Right via Wrong Numbers"
"2017-04-23T23:03:49+0000","HUNTINGTON, Ind. — These are the Indiana workers whose jobs President Trump didn’t save.","Trump Saved Carrier Jobs. These Workers Weren’t as Lucky."
"2017-01-28T17:57:13+0000","A group of Nobel Prize winners said it would damage American leadership in higher education and research. House Speaker Paul D. Ryan and some relatives of Americans killed in terrorist attacks said it was right on target. An evangelical Christian group called it an affront to human dignity.","Trump’s Immigration Ban Draws Deep Anger and Muted Praise"
"2017-04-05T01:23:10+0000","WASHINGTON — As the world recoiled at the televised images of lifeless children in the latest atrocity in Syria’s savage civil war on Tuesday, the White House issued a statement expressing outrage just as any White House presumably would.","For Trump, a Focus on U.S. Interests and a Disdain for Moralizing"
"2017-04-05T17:51:24+0000","WASHINGTON — President Trump warned on Wednesday that he would not tolerate the “heinous” chemical weapons attack in Syria, opening the door to a greater American role in protecting the population in a vicious civil war that he has always said the United States should avoid.","Trump’s View of Syria and Assad Altered After ‘Unacceptable’ Chemical Attack"
"2017-04-21T10:14:02+0000","PARIS — It has almost become routine in France: A terrorist attack shatters the rhythms of daily life, bringing bloodshed and anguish. The assailant turns out to be someone known to the authorities.","Attack on Champs-Élysées Injects More Uncertainty Into French Vote"
"2017-01-03T15:27:15+0000","WASHINGTON — It was supposed to be a triumphant morning for Republicans on Capitol Hill — a moment to demonstrate the merits of unified party rule in the age of Donald J. Trump. By noon, party leaders had a message for their charges: It was not going smoothly.","House Republicans, Under Fire, Back Down on Gutting Ethics Office"
"2017-05-06T20:45:18+0000","SAN JUAN, Puerto Rico — Angel González, a retired schoolteacher facing a 10 percent cut to his pension, is beginning to wonder whether his three-person household will have to cut back to one cellphone and take turns using it.","Puerto Ricans Face ‘Sacrifice Everywhere’ on an Insolvent Island"
"2017-05-15T21:52:23+0000","When Medicare was facing an impossible $13 trillion funding gap, Congress opted for a bold fix: It handed over part of the program to insurance companies, expecting them to provide better care at a lower cost. The new program was named Medicare Advantage.","A Whistle-Blower Tells of Health Insurers Bilking Medicare"
"2017-05-02T18:09:06+0000","Fran Cannon Slayton, a children’s book author with brain cancer, has summoned a hopeful energy since her diagnosis last year. But she is near despair about the resurfaced Republican plan to repeal and replace the Affordable Care Act, which the White House and Republicans are pushing for a vote as soon as this week.","Patients Who Rely on Obamacare Protections Are Worried"
"2017-01-29T13:10:38+0000","WASHINGTON — One American commando was killed and three others were wounded in a fierce firefight early Sunday with Qaeda militants in central Yemen, the military said on Sunday. It was the first counterterrorism operation authorized by President Trump since he took office, and the commando was the first United States service member to die in the yearslong shadow war against Al Qaeda’s Yemen affiliate.","U.S. Commando Killed in Yemen in Trump’s First Counterterrorism Operation"
"2017-02-04T08:00:36+0000","LA PAZ, Colombia — The town’s name is Spanish for “peace.” The days to come will test how accurate that is.","Unease in Colombia, as Old Enemies Become New Neighbors"
"2017-04-27T16:57:42+0000","STAR CITY, Ark. — James Hawkins, the affable local coroner, has long performed a grim duty on execution nights: He pronounces the deaths of the condemned prisoners. He has done it more than two dozen times.","An Arkansas Community Looks for an Execution to End Its Ache"
"2017-01-20T02:18:42+0000","WASHINGTON — American law enforcement and intelligence agencies are examining intercepted communications and financial transactions as part of a broad investigation into possible links between Russian officials and associates of President-elect Donald J. Trump, including his former campaign chairman Paul Manafort, current and former senior American officials said.","Intercepted Russian Communications Part of Inquiry Into Trump Associates"
"2017-04-03T19:49:13+0000","WASHINGTON — Ever since he seized power in a military takeover nearly four years ago, President Abdel Fattah el-Sisi of Egypt has been barred from the White House. But President Trump made clear on Monday that the period of ostracism was over as he hosted Mr. Sisi and pledged unstinting support for the autocratic ruler.","Trump Shifts Course on Egypt, Praising Its Authoritarian Leader"
"2017-01-26T20:05:25+0000","WASHINGTON — Just days after President Trump spoke of a “running war’’ with the media, his chief White House strategist, Stephen K. Bannon, ratcheted up the attacks, arguing that news organizations had been “humiliated” by the election outcome and repeatedly describing the media as “the opposition party” of the current administration.","Trump Strategist Stephen Bannon Says Media Should ‘Keep Its Mouth Shut’"
"2017-01-31T01:28:17+0000","Reversing a stance of more than a century, the Boy Scouts of America said on Monday that the group would begin accepting members based on the gender listed on their application, paving the way for transgender boys to join the organization.","Boy Scouts, Reversing Century-Old Stance, Will Allow Transgender Boys"
"2017-02-10T21:45:34+0000","The Knicks, who were already raising dysfunction to an art form with bad basketball and head-scratching Twitter posts from their famous team president, moved further into the surreal on Friday when the team’s owner announced that he was indefinitely barring one of the most popular players in franchise history from Madison Square Garden.","Knicks Invent New Type of Loss as Owner Banishes Charles Oakley"
"2017-05-01T19:42:22+0000","DARWIN, Australia — South Korea, Japan and the United States have grown accustomed to North Korea’s diatribes, but Pyongyang recently threatened a new target with a nuclear strike: Australia.","Trump’s Volatility in Asia Distresses a Longtime U.S. Ally: Australia"
"2017-03-19T13:59:13+0000","Jimmy Breslin, the New York City newspaper columnist and best-selling author who leveled the powerful and elevated the powerless for more than 50 years with brick-hard words and a jagged-glass wit, died on Sunday at his home in Manhattan. He was 88 and, until very recently, was still pushing somebody’s buttons with two-finger jabs at his keyboard.","Jimmy Breslin, Legendary New York City Newspaper Columnist, Dies at 88"
"2017-03-22T09:00:29+0000","DALLAS — Before taking office, Donald J. Trump pledged that his business empire would forgo new deals abroad while he was president. But as the Trump Organization unveils a new brand of hotels, that promise is not preventing the company from bringing foreign deals home.","‘Turkish Trump,’ a Hotel Plan and a Tangle of Foreign Ties"
"2017-04-06T09:00:26+0000","PALM BEACH, Fla. — The Trump administration is planning to roll out its first concrete measures against China on trade, administration officials said on Thursday, hardening its position toward America’s largest trading partner just as President Trump welcomed President Xi Jinping of China to his seaside club here for their first face-to-face meeting.","Trump Administration to Take Harder Tack on Trade With China"
"2017-01-10T01:35:54+0000","ALBANY — It had all the trappings of a presidential campaign rollout: the cheering crowd, the flag-draped stage, an appearance and a hearty endorsement from Senator Bernie Sanders of Vermont.","Andrew Cuomo Raises His Profile, Stirring Talk of a 2020 Run"
"2017-05-29T23:56:32+0000","For a simple assignment, writing code that would allow one computer to visit web pages located on another, two students in H. E. Dunsmore’s class at Purdue University turned in nearly 100 identical lines of code. Was it a fluke? Or had they cheated?","As Computer Coding Classes Swell, So Does Cheating"
"2017-01-08T22:47:36+0000","Kampala, Uganda — Everyone agrees that South Sudan “stands on the brink of an all-out ethnic civil war,” as Yasmin Sooka, of the United Nations Human Rights Council, put it. But there is no consensus on how to move forward.","Can the African Union Save South Sudan from Genocide?"
"2017-03-14T19:04:47+0000","WASHINGTON — A day after a harsh judgment by the Congressional Budget Office on the House plan to repeal the Affordable Care Act, nervous Senate Republicans on Tuesday suggested changes to the bill.","G.O.P. Senators Suggest Changes for Health Care Bill Offered by House"
"2017-01-03T02:20:29+0000","WASHINGTON — House Republicans, overriding their top leaders, voted on Monday to significantly curtail the power of an independent ethics office set up in 2008 in the aftermath of corruption scandals that sent three members of Congress to jail.","With No Warning, House Republicans Vote to Gut Independent Ethics Office"
"2017-02-22T02:23:56+0000","WASHINGTON — At one point or another, they each strode the sands of Iraq, fighting on the unforgiving battlefield of America’s costliest war since Vietnam. Now all three will sit around the table in the White House Situation Room, steering a new president through the treacherous crosscurrents of a stormy world.","3 Generals Bound by Iraq Will Guide Trump on Security"
"2017-03-17T21:00:26+0000","BEIJING — Secretary of State Rex W. Tillerson signaled on Friday that the Trump administration was prepared to scrap nearly a decade of United States policy toward North Korea in favor of a more aggressive effort to eliminate the country’s nuclear weapons program. Whether that means pre-emptive action, which he warned was “on the table,” will depend a great deal on how China responds.","All Eyes on China as U.S. Signals New Tack on North Korea"
"2017-05-13T19:15:57+0000","SAN FRANCISCO — Hackers are discovering that it is far more profitable to hold your data hostage than it is to steal it.","With New Digital Tools, Even Nonexperts Can Wage Cyberattacks"
"2017-01-27T15:43:30+0000","WASHINGTON — To support his call for a sweeping federal inquiry into his claims of vast voting fraud, President Trump turned on Friday to a little-known conservative activist whose work on the issue has been widely discredited and who has trafficked in conspiracy theories.","Dubious Vote-Fraud Claim Gets the Trump Seal of Approval"
"2017-01-16T12:18:11+0000","DAVOS, Switzerland — President-elect Donald Trump has never been invited here. Neither has Nigel Farage, the British politician who led the Brexit campaign.","What to Make of the ‘Davos Class’ in the Trump Era"
"2017-04-08T01:57:56+0000","WASHINGTON — The American cruise-missile strike that destroyed at least 20 warplanes in Syria on Friday was devised by American war planners as a one-time operation to deter President Bashar al-Assad from using his secret stockpile of chemicals ever again.","With Strike Aimed at Halting More Gas Attacks, U.S. Tries to Send Syrians Message"
"2017-02-24T19:27:53+0000","WASHINGTON — President Trump turned the power of the White House against the news media on Friday, escalating his attacks on journalists as “the enemy of the people” and berating members of his own F.B.I. as “leakers” who he said were putting the nation at risk.","Trump Intensifies His Attacks on Journalists and Condemns F.B.I. ‘Leakers’"
"2017-04-11T17:14:10+0000","WASHINGTON — The White House accused Russia on Tuesday of engaging in a cover-up of the Syrian government’s role in a chemical weapons attack last week, saying that United States intelligence had confirmed that the Assad regime used sarin gas on its own people.","White House Accuses Russia of Cover-Up in Syria Chemical Attack"
"2017-02-08T15:24:10+0000","WASHINGTON — Judge Neil M. Gorsuch, President Trump’s nominee for the Supreme Court, privately expressed dismay on Wednesday over Mr. Trump’s increasingly aggressive attacks on the judiciary, calling the president’s criticism of independent judges “demoralizing” and “disheartening.”","Supreme Court Nominee Calls Trump’s Attacks on Judiciary ‘Demoralizing’"
"2017-05-28T06:30:23+0000","When an unlucky passenger was violently dragged off a full United Airlines flight in Chicago in April, setting off a public-relations nightmare for the company, the blame naturally fell on the cabin crew, the police and eventually airline executives.","Route to Air Travel Discomfort Starts on Wall Street"
"2017-04-17T13:16:30+0000","NEWARK — As the final months of his tenure in Trenton wind down, Gov. Chris Christie has kept himself conspicuously busy. He celebrated the opening of a new drug treatment facility. He delved into the intricacies of the Mets’ pitching rotation on a sports radio station. He dropped by the Prudential Center to warn children about the dangers of drug addiction.","Christie on What Might Have Been and What Lies Ahead"
"2017-04-12T01:05:49+0000","WASHINGTON — A week ago, President Trump was accused of being a tool for the Russians, an unwitting agent of influence, so full of admiration that he defended President Vladimir V. Putin against critics who called him a killer.","Trump’s Shift on Russia Brings Geopolitical Whiplash"
"2017-05-20T16:37:07+0000","FREMONT COUNTY, Wyo. — In a gas field here in Wyoming’s struggling energy corridor, nearly 2,000 miles from Washington, the Trump administration’s regulatory reversal is crowning an early champion.","How Rollbacks at Scott Pruitt’s E.P.A. Are a Boon to Oil and Gas"
"2017-04-17T15:57:13+0000","ISTANBUL — Merve Arslan, a teacher, struggles to reconcile her own perception of President Recep Tayyip Erdogan of Turkey with that of his critics. “He’s not a dictator,” Ms. Arslan, 28, said. “He’s a democrat.”","In Supporting Erdogan, Turks Cite Economic and Religious Gains"
"2017-04-10T09:00:41+0000","There was no grand unveiling, no ceremony to show it off. But when the Mets opened their 2017 season at Citi Field, a new placard was affixed to the overhang down the left-field line. It proclaimed the Mets as winners of a 2016 National League wild card.","Can This Man Revive the Yankees?"
"2017-05-19T12:42:52+0000","Anthony D. Weiner, the former Democratic congressman whose sexting scandals ended his political career and embroiled him in a tumultuous F.B.I. investigation of Hillary Clinton before the election, pleaded guilty to a felony on Friday, crying openly as he admitted to conduct that he knew was “as morally wrong as it was unlawful.”","Anthony Weiner Pleads Guilty to Federal Obscenity Charge"
"2017-03-12T05:01:39+0000","BERLIN — He was skinny in his trim, dark suit, an almost lupine figure, nervous and unexpectedly youthful for a president of Russia. Taking the lectern beneath the dome of the restored Reichstag, Vladimir V. Putin soon shifted to German, with a fluency that startled the German lawmakers and a pro-West message that reassured them. The Cold War seemed over.","Putin and Merkel: A Rivalry of History, Distrust and Power"
"2017-05-29T23:28:20+0000","WASHINGTON — Hundreds of independent pharmacists swarmed the House and Senate office buildings one recent afternoon, climbing the marble staircases as they rushed from one appointment to the next, pitching lawmakers on their plan to rein in the soaring drug prices that have enraged American consumers.","Drug Lobbyists’ Battle Cry Over Prices: Blame the Others"
"2017-04-16T04:01:03+0000","ISTANBUL — A slim majority of Turkish voters agreed on Sunday to grant sweeping powers to their president, in a watershed moment that the country’s opposition fears may cement a system of authoritarian rule within one of the critical power brokers of the Middle East.","Erdogan Claims Vast Powers in Turkey After Narrow Victory in Referendum"
"2017-05-05T15:01:08+0000","The jail complex on Rikers Island has failed to comply with minimum safety standards and has become so dangerous, according to a New York State oversight agency, that it can no longer be permitted to accept inmate transfers from outside New York City.","Rikers Deemed Too Dangerous for Transferred Inmates"
"2017-05-24T21:36:54+0000","WASHINGTON — American spies collected information last summer revealing that senior Russian intelligence and political officials were discussing how to exert influence over Donald J. Trump through his advisers, according to three current and former American officials familiar with the intelligence.","Top Russian Officials Discussed How to Influence Trump Aides Last Summer"
"2017-01-24T16:48:31+0000","BEIJING — For China, President Trump’s scrapping of the American-brokered Pacific trade agreement is a chance to extend Beijing’s economic and political influence. And it is an opportunity to deepen ties with its neighbors in Asia.","Trump Injects High Risk Into Relations With China"
"2017-01-20T21:48:09+0000","WASHINGTON — America, and the world, just found out what “America First” means.","With Echoes of the ’30s, Trump Resurrects a Hard-Line Vision of ‘America First’"
"2017-02-01T02:11:46+0000","WASHINGTON — For the White House, President Trump’s first nomination to the Supreme Court is partly about getting the chance to make a second.","Picking One Justice, Trump Has Eye on Choosing a Second"
"2017-01-30T04:29:57+0000","WASHINGTON — The whirlwind first week of Donald J. Trump’s presidency had all the bravura hallmarks of a Stephen K. Bannon production.","Bannon Is Given Security Role Usually Held for Generals"
"2017-03-16T09:00:42+0000","MEXICO CITY — Even as Mexico fumes over President Trump’s aggressive stance toward its people, the Mexican government is quietly trying to rip up basic legal protections for its citizens at home and gut longstanding efforts to fix the nation’s broken rule of law.","While Scolding Trump, Mexico Seeks to Curtail Citizens’ Rights"
"2017-02-16T10:00:30+0000","THE HAGUE — Harry van Bommel, a left-wing member of the Dutch Parliament, had persuasive allies in convincing voters that they should reject a trade pact with Ukraine — his special “Ukrainian team,” a gleefully contrarian group of émigrés whose sympathies lay with Russia.","Fake News, Fake Ukrainians: How a Group of Russians Tilted a Dutch Vote"
"2017-04-07T15:42:50+0000","WASHINGTON — Judge Neil M. Gorsuch was confirmed by the Senate on Friday to become the 113th justice of the Supreme Court, capping a political brawl that lasted for more than a year and tested constitutional norms inside the Capitol’s fraying upper chamber.","Neil Gorsuch Confirmed by Senate as Supreme Court Justice"
"2017-02-21T16:21:02+0000","WASHINGTON — President Trump has directed his administration to enforce the nation’s immigration laws more aggressively, unleashing the full force of the federal government to find, arrest and deport those in the country illegally, regardless of whether they have committed serious crimes.","New Trump Deportation Rules Allow Far More Expulsions"
"2017-01-28T02:20:11+0000","WASHINGTON — If other new occupants of the White House wanted to be judged by their first 100 days in office, President Trump seems intent to be judged by his first 100 hours. No president in modern times, if ever, has started with such a flurry of initiatives on so many fronts in such short order.","Trump’s First Week: Misfires, Crossed Wires, and a Satisfied Smile"
"2017-03-20T14:11:30+0000","David Rockefeller, the banker and philanthropist with the fabled family name who controlled Chase Manhattan bank for more than a decade and wielded vast influence around the world for even longer as he spread the gospel of American capitalism, died on Monday morning at his home in Pocantico Hills, N.Y. He was 101.","David Rockefeller, Philanthropist and Head of Chase Manhattan, Dies at 101"
"2017-05-01T04:01:33+0000","At a subway station deep under Manhattan, a dingy room is filled with rows of antique equipment built before World War II. The weathered glass boxes and cloth-covered cables are not part of a museum exhibit, however — they are crucial pieces of the signal system that directs traffic in one of the busiest subways in the world.","Key to Improving Subway Service in New York? Modern Signals"
"2017-01-10T18:01:23+0000","WASHINGTON — Senator Jeff Sessions, President-elect Donald J. Trump’s nominee for attorney general, pledged on Tuesday to “say no” to Mr. Trump if he tries to go beyond the law, and he spoke out against torture, a ban on Muslim immigration and other ideas that had been floated by Mr. Trump.","Jeff Sessions Says He Would Be Independent and Stand Up to Trump"
"2017-03-04T01:03:13+0000","WASHINGTON — It was a stroke of luck that landed Neil M. Gorsuch in the chambers of Justice Anthony M. Kennedy on a summer day nearly a quarter-century ago.","How Gorsuch the Clerk Met Kennedy the Justice: A Tale of Luck"
"2017-01-16T15:31:29+0000","HONG KONG — Samsung, the giant maker of products as varied as cargo ships and smartphones, is one of the driving forces of the South Korean economy. Now, the fate of its leadership could be tied to the sprawling investigation of a corruption scandal involving the nation’s president.","Political Crisis Engulfs Samsung, a Firm Tied to South Korea’s Success"
"2017-03-02T08:14:27+0000","WASHINGTON — Attorney General Jeff Sessions, facing a storm of criticism over newly disclosed contacts with the Russian ambassador to the United States, recused himself on Thursday from any investigation into charges that Russia meddled in the 2016 presidential election.","Jeff Sessions Recuses Himself From Russia Inquiry"
"2017-01-14T18:11:45+0000","CHENGDU, China — Mao once said that a revolution was not a dinner party. But with the communist revolution turning into opulent capitalism, China’s rich are now making sure the dinner party settings are immaculate and the wine is poured just right.","Rich Chinese, Inspired by ‘Downton,’ Fuel Demand for Butlers"
"2017-03-16T19:07:39+0000","WASHINGTON — President Trump’s proposal on Thursday for deep cuts to the budgets of a broad part of the federal bureaucracy was billed as a tough-minded and necessary corrective to the growth of the government’s power. But even members of his own party questioned some of the cuts — and what was not being cut.","Trump Takes a Gamble in Cutting Programs His Base Relies On"
"2017-05-07T18:02:05+0000","PARIS — Emmanuel Macron, a youthful former investment banker, handily won France’s presidential election on Sunday, defeating the staunch nationalist Marine Le Pen after voters firmly rejected her far-right message and backed his call for centrist change.","Macron Decisively Defeats Le Pen in French Presidential Race"
"2017-05-25T14:58:56+0000","BRUSSELS — President Trump on Thursday punctured any illusions that he was on a fence-mending tour of Europe, declining to explicitly endorse NATO’s mutual defense pledge and lashing out at fellow members for what he called their “chronic underpayments” to the alliance.","In NATO Speech, Trump Is Vague About Mutual Defense Pledge"
"2017-05-22T09:00:22+0000","The Trump administration, in a significant escalation of its clash with the government’s top ethics watchdog, has moved to block an effort to disclose the names of former lobbyists who have been granted waivers to work in the White House or federal agencies.","White House Moves to Block Ethics Inquiry Into Ex-Lobbyists on Payroll"
"2017-05-22T10:38:09+0000","JERUSALEM — President Trump began a two-day visit to Israel on Monday with a blunt assessment for Prime Minister Benjamin Netanyahu: If Israel really wants peace with its Arab neighbors, the cost will be resolving the generations-old standoff with the Palestinians.","Trump Comes to Israel Citing a Palestinian Deal as Crucial"
"2017-01-06T15:33:04+0000","TEL AVIV — On March 24, Sgt. Elor Azaria arrived at an Israeli military post in the heart of the West Bank city of Hebron shortly after two Palestinians had stabbed a soldier in the arm and shoulder. The two assailants were shot during the attack; one was killed and the other, Abdel Fattah al-Sharif, was wounded and lying helpless on the ground. Sergeant Azaria cocked his rifle and fired a bullet into Mr. Sharif’s head, killing him. He had just told a fellow soldier, “He stabbed my friend and he deserves to die.”","The Frightening Truth About Israeli Society"
"2017-05-03T14:56:29+0000","WASHINGTON — House Republican leaders planned to hold a showdown vote Thursday on their bill to repeal and replace large portions of the Affordable Care Act after adding $8 billion to the measure to help cover insurance costs for people with pre-existing conditions.","With $8 Billion Deal on Health Bill, House G.O.P. Leader Says ‘We Have Enough Votes’"
"2017-01-19T21:12:05+0000","WASHINGTON — With sirens blaring, a fleet of limousines and security personnel raced down Pennsylvania Avenue twice in less than 24 hours to deliver Donald J. Trump to inauguration events.","At Trump Hotel in Washington, Champagne Toasts in an Ethical ‘Minefield’"
"2017-01-23T20:51:20+0000","NAIROBI, Kenya — Tens of thousands of civilians dead, countless children on the verge of starvation, millions of dollars stolen by officials, oil wells blown up, food aid hijacked and as many as 70 percent of women sheltering in camps raped — mostly by the nation’s soldiers and police officers.","Quandary in South Sudan: Should It Lose Its Hard-Won Independence?"
"2017-02-23T10:00:28+0000","WASHINGTON — Two days before Election Day, Donald J. Trump traveled to Sioux City, Iowa, and proclaimed that he was the protector of federal programs aimed at helping elderly and low-income Americans. It was Hillary Clinton, he said, who was an untrustworthy steward of the working class and who would slash vital benefits.","Trump Vowed to Protect the Safety Net. What if His Appointees Disagree?"
"2017-03-16T00:31:04+0000","THE HAGUE — The far-right politician Geert Wilders fell short of expectations in Dutch elections on Wednesday, gaining seats but failing to persuade a decisive portion of voters to back his extreme positions on barring Muslim immigrants and jettisoning the European Union, according to official results and exit polls.","Geert Wilders Falls Short in Election, as Wary Dutch Scatter Their Votes"
"2017-01-03T17:27:49+0000","For Megyn Kelly, the shift from Fox News to NBC — where she will host a daily daytime show and a Sunday newsmagazine program — will be a test of whether she can connect with a broader audience in a different format and reach another level of television stardom.","Megyn Kelly’s Jump to NBC From Fox News Will Test Her, and the Networks"
"2017-01-16T02:59:52+0000","Days before his inauguration, President-elect Donald J. Trump is engaged in a high-profile feud with some of the country’s most prominent African-American leaders, setting off anger in a constituency already wary of him after a contentious presidential campaign.","In Trump’s Feud With John Lewis, Blacks Perceive a Callous Rival"
"2017-05-08T01:04:10+0000","WASHINGTON — As they take their victory lap for passing a bill that would repeal and replace much of the Affordable Care Act, President Trump and congressional Republicans have been largely silent about one of the most remarkable aspects of what their legislation would do: take a step toward dismantling a vast government entitlement program, something that has never been accomplished in the modern era.","A Republican Principle Is Shed in the Fight on Health Care"
"2017-01-20T14:16:43+0000","WASHINGTON — Donald John Trump was inaugurated as the 45th president of the United States on Friday, ushering in a new era that he vowed would shatter the established order and reverse a national decline that he called “this American carnage.”","Donald Trump Is Sworn In as President, Capping His Swift Ascent"
"2017-02-22T14:58:25+0000","WASHINGTON — President Trump on Wednesday rescinded protections for transgender students that had allowed them to use bathrooms corresponding with their gender identity, overruling his own education secretary and placing his administration firmly in the middle of the culture wars that many Republicans have tried to leave behind.","Trump Rescinds Rules on Bathrooms for Transgender Students"
"2017-01-08T01:50:06+0000","COVINGTON, La. — “Sour grapes,” explained Bob Marino, 79, weighing in on the recent spycraft bombshell from the corner table of a local McDonald’s.","‘What’s the Big Deal?’ Ask Trump Voters on Russia Hacking Report"
"2017-05-22T18:54:59+0000","WASHINGTON — Michael T. Flynn, President Trump’s former national security adviser, misled Pentagon investigators about his income from companies in Russia and contacts with officials there when he applied for a renewal of his top-secret security clearance last year, according to a letter released Monday by the top Democrat on the House oversight committee.","Michael Flynn Misled Pentagon About Russia Ties, Letter Says"
"2017-03-16T04:01:26+0000","WASHINGTON — President Trump will send a budget to Congress on Thursday that sharply reorders the nation’s priorities by spending billions of dollars on defending the southern border and bolstering the Pentagon while severely cutting funds for foreign aid, poverty programs and the environment.","Pentagon Grows, While E.P.A. and State Dept. Shrink in Trump’s Budget"
"2017-03-15T01:27:08+0000","WASHINGTON — President Trump wrote off more than $100 million in business losses to reduce his federal taxes in 2005, according to forms made public on Tuesday night: a rare glimpse at documents that he had refused to disclose since becoming a candidate for the nation’s highest office.","Trump Wrote Off $100 Million in Losses in 2005, Leaked Forms Show"
"2017-01-23T16:27:27+0000","New York City has agreed to pay up to $75 million to settle a federal class-action lawsuit that accused its Police Department of issuing hundreds of thousands of criminal summonses that were later found to be without legal justification, according to a signed copy of the proposed deal filed on Monday.","New York City to Pay Up to $75 Million Over Dismissed Summonses"
"2017-04-20T19:42:40+0000","WASHINGTON — White House officials, desperate to demonstrate progress on President Trump’s promise to repeal the Affordable Care Act, are pushing to resurrect a Republican health care bill before his 100th day in office next week.","White House Officials, Craving Progress, Push Revised Health Bill"
"2017-01-12T02:28:56+0000","WASHINGTON — Rex W. Tillerson on Wednesday told a Senate committee weighing his nomination as secretary of state that he would push back hard against President Vladimir V. Putin’s effort to expand Russian influence from Ukraine to Syria to cyberspace. But in a rocky all-day hearing, Mr. Tillerson also found himself on the defensive when it came to Exxon Mobil’s lobbying activities and his reluctance to declare that some dictators were violators of human rights.","In Rocky Hearing, Rex Tillerson Tries to Separate From Trump"
"2017-03-31T11:37:06+0000","Mayor Bill de Blasio vowed on Friday to close the troubled jail complex on Rikers Island, which has spawned federal investigations, brought waves of protests and became a byword for brutality, in a move he said was intended to end an era of mass incarceration in New York City.","Mayor Backs Plan to Close Rikers and Open Jails Elsewhere"
