"pub_date","lead_paragraph","main"
"2018-02-22T19:58:57+0000","CHESTER, Ill. — Randy Clover is something of an anomaly — the president of a union local here that represents Illinois state employees, and a Republican precinct leader who voted for President Trump. But he has no doubt about what will be at stake next week at the Supreme Court: the financial and political clout of one of organized labor’s last strongholds.","A Supreme Court Showdown Could Shrink Unions’ Power"
"2018-03-28T17:19:31+0000","WASHINGTON — A lawyer for President Trump broached the idea of Mr. Trump’s pardoning two of his former top advisers, Michael T. Flynn and Paul Manafort, with their lawyers last year, according to three people with knowledge of the discussions.","Trump’s Lawyer Raised Prospect of Pardons for Flynn and Manafort"
"2018-02-10T08:54:34+0000","JERUSALEM — Israel clashed with Syrian and Iranian military forces on Saturday in a series of audacious cross-border strikes that could mark a dangerous new phase in Syria’s long civil war.","Israel Strikes Iran in Syria and Loses a Jet"
"2018-05-01T15:42:35+0000","For more than two decades R. Kelly, the multiplatinum R&B idol repeatedly accused of sexual misconduct, has outrun his reputation. In the age of #MeToo, it may finally be catching up to him.","R. Kelly Faces a #MeToo Reckoning as Time’s Up Backs a Protest"
"2018-03-10T19:51:24+0000","LONG BRANCH, N.J. — Jared Kushner’s family company recently began construction on an oceanfront development in this Jersey Shore city, a project that has the strong backing of local officials, who agreed to support it with $20 million in bonds.","Out of Public View, Trumps and Kushners Are Talking Business"
"2018-02-25T22:42:35+0000","NIAMEY, Niger — In a bare suite of prefab offices, inside a compound off a dirt road, French bureaucrats are pushing France’s borders thousands of miles into Africa, hoping to head off would-be migrants.","At French Outpost in African Migrant Hub, Asylum for a Select Few"
"2018-04-02T12:00:44+0000","WASHINGTON — President Trump has begun a new push for legislation to crack down on illegal immigration and make it more difficult to obtain refuge in the United States, White House officials said Monday, arguing that lax laws have drawn a flood of migrants to the country’s borders.","Trump’s Immigration Tweets Followed by Policy Plans to Match"
"2018-01-21T09:39:23+0000","KABUL, Afghanistan — The Taliban’s bloody, 14-hour siege on a major hotel in Kabul ended on Sunday, after six assailants terrorized much of the city with explosions and gunfire.","Siege at Kabul Hotel Caps a Violent 24 Hours in Afghanistan"
"2018-05-11T19:57:15+0000","It sounds like a proposal straight from Mayor Bill de Blasio’s liberal playbook: paying for discount subway and bus rides for New York City’s poorest residents. The idea has already been adopted in other cities and would help address inequality in an increasingly expensive city, while potentially cutting the number of people arrested for evading the fare.","Half-Price MetroCards for the Poor Gain Support, but Not From de Blasio"
"2018-03-05T19:29:21+0000","There were two finalists in Mayor Bill de Blasio’s search for a new schools chancellor, and on Monday, just days after being spurned by his first choice, the mayor said the job would go to the runner-up, Richard A. Carranza, the superintendent of the Houston schools.","Trying Again, de Blasio Names a New Schools Chancellor"
"2018-02-08T22:50:25+0000","WASHINGTON — White House officials conceded Thursday that they regretted the way they handled accusations against Rob Porter, the staff secretary who resigned Wednesday after two former wives publicly accused him of abusing them. But they refused to provide any information about when President Trump’s most senior advisers first learned about the episodes.","Top Trump Aides Are Said to Have Long Known About Abuse Accusations"
"2018-05-23T09:00:13+0000","When an explosion nearly razed Iran’s long-range missile research facility in 2011 — and killed the military scientist who ran it — many Western intelligence analysts viewed it as devastating to Tehran’s technological ambitions.","Deep in the Desert, Iran Quietly Advances Missile Technology"
"2018-02-18T08:00:16+0000","In Chicago, a 15-cent fee on Uber, Lyft and other ride-hailing services is helping to pay for track, signal and electrical upgrades to make the city’s trains run faster and smoother.","When Calling an Uber Can Pay Off for Cities and States"
"2018-03-27T14:42:01+0000","MOSCOW — At the end of a month that has seen him unveil new “invincible” missiles, announce a space mission to Mars and secure a sky-high vote in Russia’s election, President Vladimir V. Putin faced a grim reality on the ground Tuesday: a nation enraged by the deaths of children trapped in a burning mall in Siberia.","Putin’s Grim Reality: Public Fury Over Children’s Deaths in Mall"
"2018-03-12T20:10:13+0000","WASHINGTON — President Trump on Monday abandoned his promise to work for gun control measures opposed by the National Rifle Association, bowing to the gun group and embracing its agenda of armed teachers and incremental improvements to the background check system.","Conceding to N.R.A., Trump Abandons Brief Gun Control Promise"
"2018-05-15T00:03:42+0000","GAZA — He crawled along the bumpy ground, wire-cutters in hand. People around him were felled by bullets. He choked when Israeli jeeps sped past, peppering him with tear gas. A few yards away, a man was shot in the leg. Behind him, he said, a teenage boy was shot in the head, fatally.","Waves of Gazans vs. Israeli Tear Gas and Bullets: Deadliest Mayhem in Years"
"2018-01-22T01:57:25+0000","The end had come for Óscar Pérez.","Venezuela’s Most-Wanted Rebel Shared His Story, Just Before Death"
"2018-02-13T10:01:12+0000","PORTLAND, Ore. — They huddled against the biting wind, pacing from one corner to another hoping to score heroin or pills. But a different drug was far more likely to be on offer outside the train station downtown, where homeless drug users live in tents pitched on the sidewalk.","Meth, the Forgotten Killer, Is Back. And It’s Everywhere."
"2018-01-09T23:19:56+0000","A panel of federal judges struck down North Carolina’s congressional map on Tuesday, condemning it as unconstitutional because Republicans had drawn the map seeking a political advantage.","North Carolina Is Ordered to Redraw Its Congressional Map"
"2018-01-27T14:40:50+0000","WASHINGTON — As lawmakers recover from a dispiriting government shutdown and prepare for President Trump’s State of the Union address on Tuesday, Capitol Hill is absorbed with concern that Mr. Trump’s presidency has pushed an already dysfunctional Congress into a near-permanent state of gridlock that threatens to diminish American democracy itself.","As Gridlock Deepens in Congress, Only Gloom Is Bipartisan"
"2018-01-25T23:22:59+0000","DAVOS, Switzerland — When President Trump arrived on Thursday at the conference center where the world’s financial and political elite have been meeting, onlookers crowded a balcony and craned their heads to see the leader who has challenged the very international order that Davos represents. At first, it was quiet. Then someone called out a question.","Trump and Davos: Not Exactly Best Friends, but Not Enemies Either"
"2018-05-30T15:30:19+0000","Big banks are getting a big reprieve from a postcrisis rule aimed at curbing risky behavior on Wall Street.","Big Banks to Get a Break From Limits on Risky Trading"
"2018-02-05T04:00:35+0000","LONDON — If an autopsy could have been performed on Bell Pottinger, Britain’s most audacious public relations firm, the cause of death may have been summarized as “acute embarrassment.”","How Bell Pottinger, P.R. Firm for Despots and Rogues, Met Its End in South Africa"
"2018-04-15T18:38:16+0000","WASHINGTON — The Trump administration plans to impose new sanctions against Russia on Monday to punish it for enabling the Syrian government’s use of chemical weapons in its civil war, the latest in a series of actions by both sides underscoring the deterioration in relations between Moscow and the West.","Trump to Impose New Sanctions on Russia Over Support for Syria"
"2018-05-28T08:44:33+0000","PARIS — The 4-year-old boy seemed to be suspended from a balcony. An adult standing on a nearby balcony seemed powerless to help. Disaster seemed the only possible outcome.","Paris ‘Spider-Man’ Saves Young Boy. Cue Debate on Migrants."
"2018-03-13T23:23:31+0000","WASHINGTON — Just over a year after the Sept. 11 attacks, the C.I.A. dispatched the veteran clandestine officer Gina Haspel to oversee a secret prison in Thailand. Shortly after, agency contractors in the frantic hunt for the conspirators waterboarded a Qaeda suspect three times and subjected him to brutal interrogation techniques.","Gina Haspel, Trump’s Choice for C.I.A., Played Role in Torture Program"
"2018-03-20T09:00:12+0000","TULSA, Okla. — When she woke up one morning last week, Tiffany Bell, a teacher at Hamilton Elementary School here, had $35 in her bank account.","Their Pay Has Stood Still. Now Oklahoma Teachers Could Be the Next to Walk."
"2018-04-07T18:35:19+0000","Victoria Toline would hunch over the kitchen table, steady her hands and draw a bead of liquid from a vial with a small dropper. It was a delicate operation that had become a daily routine — extracting ever tinier doses of the antidepressant she had taken for three years, on and off, and was desperately trying to quit.","Many People Taking Antidepressants Discover They Cannot Quit"
"2018-04-17T23:46:27+0000","Barbara Bush, the widely admired wife of one president and the fiercely loyal mother of another, died on Tuesday at her home in Houston. She was 92.","Barbara Bush, Wife of 41st President and Mother of 43rd, Dies at 92"
"2018-04-08T10:45:16+0000","BEIRUT, Lebanon — Dozens of Syrians choked to death after a suspected chemical attack struck the rebel-held suburb of Douma, east of Damascus, with aid groups on Sunday blaming President Bashar al-Assad’s government for the assault and Western governments expressing outrage.","Dozens Suffocate in Syria as Government Is Accused of Chemical Attack"
"2018-03-15T17:45:59+0000","WASHINGTON — The special counsel, Robert S. Mueller III, has subpoenaed the Trump Organization in recent weeks to turn over documents, including some related to Russia, according to two people briefed on the matter. The order is the first known instance of the special counsel demanding records directly related to President Trump’s businesses, bringing the investigation closer to the president.","Mueller Subpoenas Trump Organization, Demanding Documents About Russia"
"2018-01-29T00:29:13+0000","SEOUL, South Korea — The last time South Korea hosted an Olympics, in 1988, the North not only refused to take part, it blew up a South Korean airliner 10 months before the Games. Yet South Koreans at the time expressed hope that the two Koreas, divided by the Cold War, could one day become a single nation again.","Olympic Dreams of a United Korea? Many in South Say, ‘No, Thanks’"
"2018-04-18T14:29:23+0000","PALM BEACH, Fla. — President Trump declared on Wednesday that he would scrap a planned summit meeting with North Korea’s leader, Kim Jong-un, or even walk out of the session while it was underway, if his diplomatic overture was not heading toward success.","If North Korea Talks Are Not Fruitful, ‘I Will Respectfully Leave,’ Trump Says"
"2018-03-12T01:35:15+0000","WASHINGTON — The Iranian and North Korean nuclear programs, drastically different but often spoken of in the same breath, are now being thrust together, as President Trump’s determination to kill the landmark 2015 accord limiting Tehran’s capabilities is colliding with his scramble to reach a far more complex deal with Pyongyang.","How Trump’s Disdain for the Iran Deal Makes a North Korea Pact Even Harder"
"2018-03-02T02:00:15+0000","WASHINGTON — For 13 months in the Oval Office, and in an unorthodox business career before that, Donald J. Trump has thrived on chaos, using it as an organizing principle and even a management tool. Now the costs of that chaos are becoming starkly clear in the demoralized staff and policy disarray of a wayward White House.","Trump’s Chaos Theory for the Oval Office Is Taking Its Toll"
"2018-03-16T07:00:13+0000","SAN FRANCISCO — It’s an audacious proposal to get Californians out of their cars: a bill in the State Legislature that would allow eight-story buildings near major transit stops, even if local communities object.","A Bold, Divisive Plan to Wean Californians From Cars"
"2018-03-20T17:27:21+0000","A former Playboy model who claimed she had an affair with Donald J. Trump sued on Tuesday to be released from a 2016 legal agreement restricting her ability to speak, becoming the second woman this month to challenge Trump allies’ efforts during the presidential campaign to bury stories about extramarital relationships.","Ex-Playboy Model Karen McDougal Sues to Speak on Alleged Trump Affair"
"2018-04-20T18:13:21+0000","For years, a joke among Trump Tower employees was that the boss was like Manhattan’s First Avenue, where the traffic goes only one way.","Michael Cohen Has Said He Would Take a Bullet for Trump. Maybe Not Anymore."
"2018-02-16T01:12:05+0000","For the latest on the Florida school shooting, read Friday’s live updates.","Gunfire Erupts at a School. Leaders Offer Prayers. Children Are Buried. Repeat."
"2018-02-11T20:03:07+0000","GAZA CITY — The payday line at a downtown A.T.M. here in Gaza City was dozens deep with government clerks and pensioners, waiting to get what cash they could.","With Gaza in Financial Crisis, Fears That ‘an Explosion’s Coming’"
"2018-02-28T15:47:11+0000","WASHINGTON — The long-simmering friction between President Trump and Attorney General Jeff Sessions erupted into an extraordinary public face-off on Wednesday as the investigation into Russia’s election interference roiled the administration and raised new questions about the independence of law enforcement agencies.","Trump Calls Sessions’s Handling of Surveillance Abuse Allegations ‘Disgraceful’"
"2018-02-03T10:00:24+0000","NEWTOWN, Pa. — For Republicans in the states, the political warning signs keep mounting: In Virginia, it was an electoral shellacking that nearly snapped their 20-year grip on the State House. In Wisconsin, it was a midwinter rout in a special election for the State Senate, fought in a conservative district.","‘They Can’t Wait to Vote’: Energized Democrats Target Dominant G.O.P. in Statehouses"
"2018-03-09T00:02:57+0000","When President Trump signed proclamations to place tariffs on imported steel and aluminum on Thursday, he portrayed it as an effort to throw around America’s economic weight in hope of reaching better deals from major international partners.","Trump’s Latest Tariff Strategy: Less Trade War, and More Let’s Make a Deal"
"2018-04-09T08:54:06+0000","BEIRUT, Lebanon — Israel on Monday appeared to have escalated its shadow war in Syria against Iran, with a predawn airstrike against a military base that coordinates Iranian-backed militias, killing four Iranian military advisers.","Iran-Israel Conflict Escalates in Shadow of Syrian Civil War"
"2018-03-18T19:23:41+0000","WASHINGTON — Facebook on Sunday faced a backlash about how it protects user data, as American and British lawmakers demanded that it explain how a political data firm with links to President Trump’s 2016 campaign was able to harvest private information from more than 50 million Facebook profiles without the social network’s alerting users.","Facebook’s Role in Data Misuse Sets Off Storms on Two Continents"
"2018-05-01T00:46:23+0000","WASHINGTON — Robert S. Mueller III, the special counsel investigating Russia’s election interference, has at least four dozen questions on an exhaustive array of subjects he wants to ask President Trump to learn more about his ties to Russia and determine whether he obstructed the inquiry itself, according to a list of the questions obtained by The New York Times.","Mueller Has Dozens of Inquiries for Trump in Broad Quest on Russia Ties and Obstruction"
"2018-01-14T17:00:27+0000","WASHINGTON — After three days of denunciations from around the world, President Trump declared that he is “not a racist” on Sunday, even as the uproar over his vulgar remarks on immigration overshadowed critical issues facing the capital, including efforts to protect young undocumented immigrants and avert a government shutdown.","Hopes Dim for DACA Deal as Lawmakers Battle Over Trump’s Immigration Remarks"
"2018-04-25T09:00:10+0000","KEYSER, W.Va. — Don Blankenship is running for the United States Senate as a proud West Virginian with Appalachian roots, but his primary residence is a $2.4 million villa with palm trees and an infinity pool near Las Vegas.","Don Blankenship Is a West Virginia Senate Candidate. He Lives in Nevada."
"2018-04-18T16:08:34+0000","SAN JUAN, P.R. — After seven months and close to $2.5 billion, almost everybody in hurricane-ravaged Puerto Rico had their lights back on — until a freak accident on Wednesday plunged the entire island once again into darkness.","Puerto Rico Is Once Again Hit by an Islandwide Blackout"
"2018-01-26T22:59:51+0000","When New Jersey announced a $7 billion package of tax incentives to try to lure Amazon’s second headquarters to Newark, local officials saw a chance to jump-start a city that has long struggled with poverty and joblessness.","Promising Billions to Amazon: Is It a Good Deal for Cities?"
"2018-05-06T21:18:56+0000","WASHINGTON — As he weighs opening nuclear disarmament negotiations with North Korea, President Trump faces a regime that for decades has hidden key elements of its nuclear programs from international monitors and has banned inspectors from the country.","Verifying the End of a Nuclear North Korea ‘Could Make Iran Look Easy’"
"2018-03-01T10:00:55+0000","WASHINGTON — Early in his term, Attorney General Jeff Sessions instructed his top investigative deputies to target the transnational gang MS-13 as a priority. A year later, drug task forces have new powers to fight MS-13, more federal prosecutors are pursuing charges against the street gang with ties to El Salvador and foreign allies have been enlisted to capture its members.","Trump Targets MS-13, a Violent Menace, if Not the One He Portrays"
"2018-01-07T07:59:23+0000","LOS ANGELES — When drivers entered California recently from the borders with Arizona and Nevada, they were greeted with  signs welcoming them to an “official sanctuary state” that is home to “felons” and “illegals.” It was a prank, but the message was clear: By entering California, they might as well have been entering foreign territory.","In Clash Between California and Trump, It’s One America Versus Another"
"2018-05-02T01:21:30+0000","WASHINGTON — The Trump administration on Tuesday embraced Israel’s claims that Iran entered a nuclear deal with the world’s major powers under false pretenses, a stark divergence from its European allies, who said the disclosures broke little new ground and reinforced, rather than weakened, the case for the 2015 deal.","Israel’s Claims on Iran Divide Europe and U.S. on Merits of Nuclear Deal"
"2018-03-29T16:32:01+0000","VALENCIA, Venezuela — It began as a jailhouse party. It ended in carnage.","Venezuela, Accustomed to Tragedy, Is Shaken Again by Horrific Jail Fire"
"2018-01-27T01:53:27+0000","WASHINGTON — When Donald F. McGahn II, the White House counsel, moved into his corner office on the West Wing’s second floor last January, he chose not to decorate its walls or fill its glass-paneled shelving with personal items. He told colleagues that he travels light because he never knows when he might be asked to leave.","Counsel Quietly Trying to Corral Trump While Pushing G.O.P.’s Agenda"
"2018-04-19T19:23:15+0000","WASHINGTON — Federal prosecutors are examining whether they have sufficient evidence to open a criminal investigation into Andrew G. McCabe, the former F.B.I. deputy director, his lawyer said on Thursday, after a Justice Department inspector general report repeatedly faulted him for misleading investigators.","McCabe Report Is Sent to Prosecutors to Weigh Possible Criminal Inquiry"
"2018-05-31T19:29:11+0000","New York City would be forced to spend at least $1 billion and accept a federal monitor to oversee its dilapidated public housing system, as part of a settlement being finalized with the United States attorney’s office in Manhattan, according to two people familiar with the negotiations.","New York Public Housing Set to Get Federal Monitor and $1 Billion in Repairs"
"2018-03-08T00:15:04+0000","WASHINGTON — Attorney General Jeff Sessions sued California this week for not doing enough to find and punish unauthorized immigrants, and said on Wednesday he was girding for an epic battle.","Sessions Targets California Immigrants Using a Ruling That Protected Them"
"2018-03-03T16:10:03+0000","Jeff Swarey bought his AR-15 rifle five years ago after shooting guns in video games. Jessie K. Fletcher, a former Marine sniper, was given one by his platoon after he stepped on a bomb in Afghanistan that blew off his legs. Jessica Dorantes, a Texas police officer, will not go on patrol without hers.","Once Banned, Now Loved and Loathed: How the AR-15 Became ‘America’s Rifle’"
"2018-02-25T19:54:11+0000","In the summer of 2016, government workers in Illinois received a mailing that offered them tips on how to leave their union. By paying a so-called fair-share fee instead of standard union dues, the mailing said, they would no longer be bound by union rules and could not be punished for refusing to strike.","Behind a Key Anti-Labor Case, a Web of Conservative Donors"
"2018-01-27T10:00:19+0000","LONDON — A decade after the world descended into a devastating economic crisis, a key marker of revival has finally been achieved. Every major economy on earth is expanding at once, a synchronous wave of growth that is creating jobs, lifting fortunes and tempering fears of popular discontent.","Every One of the World’s Big Economies Is Now Growing"
"2018-05-29T21:30:07+0000","Eric Greitens was a decorated Navy SEAL who served in Afghanistan and Iraq, the founder of a veterans’ charity in Missouri and a Rhodes scholar. Chiseled and charismatic, he was elected governor of Missouri and seen by his fellow Republicans as a potential superstar in the party, someone with the brains and political instincts to perhaps rise all the way to the White House.","Missouri’s Governor, a Rising G.O.P. Star, Resigns Amid Scandal"
"2018-04-24T00:31:38+0000","NASHVILLE — He was once reported to the police in Illinois for stashing an AR-15 in the trunk of his car and then diving into a public pool wearing a women’s pink housecoat. There was the time he complained to an officer that the singer Taylor Swift had demanded a rendezvous. And then last July he was grabbed by the Secret Service when he tried to force his way on to the White House grounds.","Waffle House Shooting Suspect Once Had His Guns Taken Away. He Got Them Back."
"2018-03-30T01:28:31+0000","In July, David J. Pecker, the chairman of the company that owns The National Enquirer, visited his old friend President Trump at the White House.","Wooing Saudi Business, Tabloid Mogul Had a Powerful Friend: Trump"
"2018-02-01T20:47:19+0000","When it comes to educational dysfunction, the Hempstead school district in Nassau County on Long Island is in a class by itself.","In District Known for Failure, Will the State Finally Step In?"
"2018-04-08T10:00:06+0000","WASHINGTON — As Republican leaders scramble to stave off a Democratic wave or at least mitigate their party’s losses in November, a strategy is emerging on the right for how to energize conservatives and drive a wedge between the anti-Trump left and moderate voters: warn that Democrats will immediately move to impeach President Trump if they capture the House.","Republicans Seize on Impeachment for Edge in 2018 Midterms"
"2018-01-25T00:39:49+0000","SACRAMENTO — When Jerry Brown became the 34th governor of California in 1975, he was a young and impetuous bachelor who slept on a box spring and took pleasure in defying political convention. He was the vanguard of the left, the face and spirit of a new generation of a state that — politically and culturally — was proudly distinct from the rest of the nation. He has been such a fixture ever since that it seems impossible to imagine California without him.","For Jerry Brown, the Face of California’s Old Order, the Ranch Is Calling"
"2018-05-29T15:54:42+0000","Two months ago, Roseanne Barr was a star again.","After Racist Tweet, Roseanne Barr’s Show Is Canceled by ABC"
"2018-01-21T17:43:24+0000","WASHINGTON — Senators failed on Sunday to reach an agreement to end the government shutdown, ensuring that hundreds of thousands of federal employees would be furloughed Monday morning even as the outlines of a potential compromise came into focus.","Government Shutdown Goes Into Monday as Senate Inches Toward Deal"
"2018-02-16T01:11:52+0000","PARKLAND, Fla. — Before he was hauled into a jailhouse hearing room on Thursday, head bowed and shackled at the wrists and ankles, Nikolas Cruz had been causing trouble as long as anyone here could remember.","Nikolas Cruz, Florida Shooting Suspect, Showed ‘Every Red Flag’"
"2018-03-16T09:00:18+0000","The last time Gov. Andrew M. Cuomo faced a primary challenge, he played it so nonchalantly that he avoided even saying the name of his Democratic rival.","Cynthia Nixon Hints at a Run, and Cuomo Flexes His Muscle"
"2018-03-27T00:58:18+0000","WASHINGTON — President Trump ordered the expulsion of 60 Russian officials on Monday, joining a coordinated campaign by two dozen countries to retaliate for the poisoning of a former Russian spy in Britain in a Cold War-style escalation that again highlighted the disparity between the president’s words and actions.","Scores of Russians Expelled by U.S. and Its Allies Over U.K. Poisoning"
"2018-05-21T00:49:16+0000","WASHINGTON — President Trump, increasingly concerned that his summit meeting in Singapore next month with North Korea’s leader could turn into a political embarrassment, has begun pressing his aides and allies about whether he should take the risk of proceeding with a historic meeting that he had leapt into accepting, according to administration and foreign officials.","Trump Grappling With Risks of Proceeding With North Korea Meeting"
"2018-01-05T22:27:41+0000","JERUSALEM — The Israeli right, emboldened by President Trump’s recognition of Jerusalem as Israel’s capital, is not the only faction arguing for a single state between the Jordan River and the Mediterranean Sea.","As a 2-State Solution Loses Steam, a 1-State Plan Gains Traction"
"2018-01-03T20:47:23+0000","SAN FRANCISCO — Russian and Venezuelan officials are hoping virtual currencies can help their countries make an end run around American sanctions.","Russia and Venezuela’s Plan to Sidestep Sanctions: Virtual Currencies"
"2018-04-06T00:41:52+0000","He strode up and down a busy Brooklyn street on Wednesday, lunging at passers-by — someone pushing a cart, someone holding a young child’s hand — with a curved silver pipe resting on his fingers like the barrel of a gun.","Locals Knew He Was Mentally Ill. The Officers Who Shot Him Did Not."
"2018-01-19T01:52:30+0000","The one thing sure to make President Trump angry, as anyone who has ever worked closely with him knows, is any suggestion that his staff is managing him.","The Chaos President vs. His Iron-Fisted Chief of Staff"
"2018-03-05T20:54:51+0000","BEIJING — One Sunday last month, China’s leader, Xi Jinping, traveled to a village in the mountains of Sichuan Province. He wore an olive overcoat with a fur collar, which he kept zipped up even when he entered an adobe house to meet with villagers. Around an indoor fire pit, he sat among a circle of people wearing traditional clothes of the Yi minority group.","Behind Public Persona, the Real Xi Jinping Is a Guarded Secret"
"2018-01-22T08:01:10+0000","DOHA, Qatar — For the emir of Qatar, there has been little that money can’t buy.","Tiny, Wealthy Qatar Goes Its Own Way, and Pays for It"
"2018-05-02T17:51:43+0000","WASHINGTON — President Trump plunged into an angry dispute on Wednesday between conservative House Republicans and the deputy attorney general, siding with hard-line lawmakers over his own Justice Department as they pressed for access to sensitive documents related to the special counsel’s investigation and other politically charged cases.","Trump Joins House Attacks Over Investigations"
"2018-05-10T02:51:11+0000","After paying off a pornographic film actress and doing other tasks to help his boss win the presidency, Michael D. Cohen was surprised to find that the doors to the White House were mostly closed to him.","How Michael Cohen, Denied Job in White House, Was Seen as Its Gatekeeper"
"2018-02-27T10:01:01+0000","UNITED NATIONS — North Korea has been shipping supplies to the Syrian government that could be used in the production of chemical weapons, United Nations experts contend.","U.N. Links North Korea to Syria’s Chemical Weapons Program"
"2018-01-05T23:28:29+0000","FAIR LAWN, N.J. — Faced with a new federal tax law that limits state and local tax deductions, three communities in New Jersey have come up with a novel solution: They want people to donate to a town-run charity as a way of mitigating their property taxes.","Taxes as Charity? New Jersey Towns Try to Elude G.O.P. Tax Law"
"2018-02-04T16:28:03+0000","WASHINGTON — Thousands of Islamic State foreign fighters and family members have escaped the American-led military campaign in eastern Syria, according to new classified American and other Western military and intelligence assessments, a flow that threatens to tarnish American declarations that the militant group has been largely defeated.","Thousands of ISIS Fighters Flee in Syria, Many to Fight Another Day"
"2018-02-26T14:37:56+0000","WASHINGTON — The Supreme Court on Monday declined an unusual White House request that it immediately decide whether the Trump administration can shut down a program that shields some 700,000 young undocumented immigrants from deportation. The move meant that the immigrants, often called “Dreamers,” could remain in legal limbo for many months unless Congress acts to make their status permanent.","Supreme Court Turns Down Trump’s Appeal in ‘Dreamers’ Case"
"2018-04-24T22:17:48+0000","LAS CRUCES, N.M. — On an oven-hot day this month, Attorney General Jeff Sessions strode into a hotel ballroom to preach Trump-era immigration gospel to cowboy-hatted sheriffs from 31 counties near the United States’ border with Mexico.","Jeff Sessions Is Serving, and Doing His Best to Ignore, Trump"
"2018-05-24T15:33:36+0000","WASHINGTON — President Trump’s chief of staff and a White House lawyer representing the president in the Russia investigation were present on Thursday at the start of two classified meetings requested by members of Congress to review sensitive material about the F.B.I.’s use of an informant in the inquiry.","Trump’s Lawyer and Chief of Staff Appear at Briefings on F.B.I.’s Russia Informant"
"2018-04-05T18:06:00+0000","WASHINGTON — Scott Lloyd’s unadorned job title betrays little hint of the power he has over the pregnant teenagers in his custody.","Under Trump, an Office Meant to Help Refugees Enters the Abortion Wars"
"2018-02-22T02:09:04+0000","WASHINGTON — When the sister of Kim Jong-un made her historic visit to the Winter Olympics in South Korea two weeks ago, saying nothing but commanding noisy press coverage, the South Korean news media quickly called her “North Korea’s Ivanka.”","An Envoy Who Can Rival ‘North Korea’s Ivanka’"
"2018-05-23T15:15:52+0000","The new leader of New York City’s subway may know exactly how to fix the tattered system, but navigating the morass of the state’s political class has already emerged as a much bigger challenge.","Ambitious Plan to Fix New York Subway Is Already Facing Obstacles"
"2018-02-13T19:03:44+0000","JERUSALEM — The Israeli police recommended on Tuesday that Prime Minister Benjamin Netanyahu be charged with bribery, fraud and breach of trust, casting a pall over the future of a tenacious leader who has become almost synonymous with his country. The announcement instantly raised doubts about his ability to stay in office.","Corruption Charges Suggested for Netanyahu"
"2018-05-29T09:00:15+0000","LA CAÑADA FLINTRIDGE, Calif. — There’s no trace of Jimmy A. Williams, the Show Jumping Hall of Fame trainer, at the equestrian club where he was an instructor for nearly four decades, cultivating young riders, some of whom went on to Olympic fame.","The Equestrian Coach Who Minted Olympians, and Left a Trail of Child Molestation"
"2018-01-26T01:14:50+0000","WASHINGTON — President Trump ordered the firing last June of Robert S. Mueller III, the special counsel overseeing the Russia investigation, according to four people told of the matter, but ultimately backed down after the White House counsel threatened to resign rather than carry out the directive.","Trump Ordered Mueller Fired, but Backed Off When White House Counsel Threatened to Quit"
"2018-02-12T07:30:03+0000","In the hours after last summer’s white power rally in Charlottesville, Va., erupted into violence, the planners of the protest mounted a defense: While much of the country may have found their racist chants and Nazi iconography deplorable, they claimed that they had a First Amendment right to self-expression, and that none of the bloodshed was actually their fault.","Planners of Deadly Charlottesville Rally Are Tested in Court"
"2018-02-23T04:45:13+0000","TEHRAN — When the call finally came, Maryam Seyed Emami’s heart leapt. Except for one brief phone call, she had heard nothing from her husband, Kavous Seyed Emami, a professor and prominent environmentalist, since he was arrested and accused of spying more than two weeks before. Now, she was being told to come to the offices of the Tehran prosecutor, where she could see her husband at last.","Iran Finally Let Her See Her Husband. He Was Dead."
"2018-05-11T14:28:30+0000","DANDONG, China — Along the Chinese border with North Korea, the evidence of Beijing’s leverage in the coming talks between President Trump and the North Korean leader, Kim Jong-un, is everywhere.","On U.S.-North Korea Talks, China May Hold the Cards"
"2018-03-30T00:14:04+0000","UPDATE: ABC canceled “Roseanne” on May 29, after the show’s star and co-creator, Roseanne Barr, posted a racist tweet. Read about the tweet and the cancellation here.","‘Roseanne’ Reboot Sprang From ABC’s Heartland Strategy After Trump’s Victory"
"2018-03-29T00:31:17+0000","SACRAMENTO — Two police officers, 10 minutes, 20 bullets. Another young black man dead, this time in his grandmother’s backyard in California’s capital.","20 Shots in Sacramento: Stephon Clark Killing Reignites a Furor"
"2018-04-09T15:52:29+0000","WASHINGTON — President Trump said Monday that he might seek to hold accountable not just Syria but its patrons in Russia and Iran for a chemical weapons attack that killed dozens of people outside Damascus over the weekend, a move that could widen a geopolitical conflict already roiling the Middle East.","After Chemical Weapons Attack in Syria, Trump Weighs Retaliation"
"2018-05-26T14:00:11+0000","Sign up for California Today for the latest news on the June 5 primary and more here.","Democrats Go All-Out to Avoid Disaster in California House Races"
"2018-03-26T00:49:44+0000","WASHINGTON — For Elliott Broidy, Donald J. Trump’s presidential campaign represented an unparalleled political and business opportunity.","Fund-Raiser Held Out Access to Trump as a Prize for Prospective Clients"
"2018-01-15T21:42:09+0000","ALMATY, Kazakhstan — In his 26 years as Kazakhstan’s first and only president, Nursultan A. Nazarbayev has managed to keep a resurgent Russia at bay and navigate the treacherous geopolitical waters around Moscow, Beijing and Washington, keeping on good terms with all three capitals.","Kazakhstan Cheers New Alphabet, Except for All Those Apostrophes"
"2018-03-01T01:14:41+0000","Early last year, a private equity billionaire started paying regular visits to the White House.","Kushner’s Family Business Received Loans After White House Meetings"
