"pub_date","lead_paragraph","main"
"2017-12-10T15:12:38+0000","EAST LIVERPOOL, Ohio — The highway billboard at the entrance to town still displays a giant campaign photograph of President Trump, who handily won the election across industrial Ohio. But a revolt is brewing here in East Liverpool over Mr. Trump’s move to slow down the federal government’s policing of air and water pollution.","Under Trump, E.P.A. Has Slowed Actions Against Polluters, and Put Limits on Enforcement Officers"
"2017-11-03T17:32:52+0000","BALTIMORE COUNTY, Md. — They call it the “Church Lane Hug.”","How Silicon Valley Plans to Conquer the Classroom"
"2017-11-24T13:18:18+0000","CAIRO — Militants detonated a bomb inside a crowded mosque in the Sinai Peninsula on Friday and then sprayed gunfire on panicked worshipers as they fled, killing at least 305 people and wounding at least 128 others. Officials called it the deadliest terrorist attack in Egypt’s modern history.","Militants Kill 305 at Sufi Mosque in Egypt’s Deadliest Terrorist Attack"
"2017-11-10T13:16:13+0000","BEIRUT, Lebanon — When the Lebanese prime minister Saad Hariri made a sudden trip abroad last week, it was taken at first to be a routine visit with his political patron, Saudi Arabia. But the next day, he unexpectedly announced his resignation by video from Riyadh, the Saudi capital.","Case of Missing Lebanese Prime Minister Stirs Middle East Tensions"
"2017-11-11T19:28:49+0000","WASHINGTON — In the weeks before Donald J. Trump took office, lawyers joining his administration gathered at a law firm near the Capitol, where Donald F. McGahn II, the soon-to-be White House counsel, filled a white board with a secret battle plan to fill the federal appeals courts with young and deeply conservative judges.","Trump Is Rapidly Reshaping the Judiciary. Here’s How."
"2017-11-16T10:00:24+0000","WASHINGTON — The son of Moscow makes his living in Washington, cheered nightly by locals who think little of his country.","A Star on Washington’s Ice With a No. 1 Fan at the Kremlin"
"2017-11-09T20:50:22+0000","ATLANTA — Republicans in Washington seemed near panic Thursday in the light of a news report in which four women said Roy S. Moore, the Republican nominee for a United States Senate seat in Alabama and an evangelical Christian, had made sexual or romantic overtures to them when they were teenagers and he was in his 30s. Senator Mitch McConnell of Kentucky, the Republican majority leader, said Mr. Moore should step aside ahead of the Dec. 12 special election if the allegations were true.","Sex Allegations Against Roy Moore Send Republicans Reeling"
"2017-11-12T17:01:35+0000","NEWTOWN, Conn. — In the years since his 6-year-old son, Benjamin, was fatally shot at Sandy Hook Elementary School, David Wheeler has testified before state legislatures, lobbied members of Congress and sat beside his wife, Francine, as she delivered a speech during one of President Obama’s weekly addresses, pleading for changes to the nation’s gun laws.","Appeal Offers Hope for Newtown Families in Suit Against Gun Companies"
"2017-11-25T16:08:49+0000","WASHINGTON — On its face, the notice sent to 248 county election officials asked only that they do what Congress has ordered: Prune their rolls of voters who have died, moved or lost their eligibility — or face a federal lawsuit.","Culling Voter Rolls: Battling Over Who Even Gets to Go to the Polls"
"2017-11-21T01:26:52+0000","WASHINGTON — Maybe it was the memory of a long-ago childhood visit to the zoo. Maybe it was a sense of loyalty to the symbol of his political party.","Trump Halted These Hunt Trophies. Elephant Lovers Will Never Forget It."
"2017-11-20T21:31:30+0000","WASHINGTON — The Justice Department sued to block AT&T’s $85.4 billion bid for Time Warner on Monday, setting up a showdown over the first blockbuster acquisition to be considered by the Trump administration and drawing limits on corporate power in the fast-evolving media landscape.","Justice Department Sues to Block AT&T-Time Warner Merger"
"2017-11-17T18:24:38+0000","WASHINGTON — The White House asked Congress on Friday for $44 billion in additional relief in response to this year’s devastating hurricanes, but facing rising budget deficits and pushing a tax cut that could cost $1.5 trillion, the administration also suggested that lawmakers make spending cuts to offset disaster costs.","White House Requests More Disaster Aid but Also Seeks Cuts as Deficits Rise"
"2017-11-05T19:38:56+0000","Forty years ago this month, Ms. magazine put sexual harassment on its cover for the first time. Understanding the sensitivity of the topic, the editors used puppets for the cover image — a male hand reaching into a woman’s blouse — rather than a photograph. It was banned from some supermarkets nonetheless.","The ‘Click’ Moment: How the Weinstein Scandal Unleashed a Tsunami"
"2017-11-15T10:00:22+0000","Minutes after winning re-election to a third term as Manhattan district attorney last week, Cyrus R. Vance Jr., a celebratory drink in hand, was asked how he would rebuild the trust of voters angry about large donations to his campaign from defense lawyers with cases before his office.","A Growing Call to Limit Lawyers’ Donations to Prosecutors"
"2017-11-05T18:00:26+0000","In the fall of 2010, the Russian billionaire investor Yuri Milner took the stage for a Q. and A. at a technology conference in San Francisco. Mr. Milner, whose holdings have included major stakes in Facebook and Twitter, is known for expounding on everything from the future of social media to the frontiers of space travel. But when someone asked a question that had swirled around his Silicon Valley ascent — Who were his investors? — he did not answer, turning repeatedly to the moderator with a look of incomprehension.","Kremlin Cash Behind Billionaire’s Twitter and Facebook Investments"
"2017-11-02T23:04:57+0000","WASHINGTON — Standing before reporters in February, President Trump said unequivocally that he knew of nobody from his campaign who was in contact with Russians during the election. Attorney General Jeff Sessions has told the Senate the same thing.","Trump and Sessions Denied Knowing About Russian Contacts. Records Suggest Otherwise."
"2017-11-16T17:55:59+0000","NEWARK — The federal corruption trial of Senator Robert Menendez of New Jersey ended in a mistrial on Thursday after jurors said they were unable to reach a verdict, leaving Mr. Menendez, a Democrat, free to return to Congress but injecting uncertainty as he faces re-election next year and his party faces a difficult battle to retake the Senate.","Corruption Case Against Senator Menendez Ends in Mistrial"
"2017-11-18T18:24:51+0000","WASHINGTON — On the eve of the House’s vote to pass a far-reaching $1.5 trillion tax cut, Speaker Paul D. Ryan of Wisconsin placed a hasty phone call to his state’s senior senator, Ron Johnson, in hopes of resolving an unlikely conflict in his own back yard.","Why a Firm Believer in Tax Cuts Could Derail the Senate Tax Cut Plan"
"2017-12-10T16:44:22+0000","SELMA, Ala. — In the poinsettia-trimmed pulpit of Ebenezer Missionary Baptist Church on Sunday morning, the Rev. James Perkins Jr., the first black mayor of a city where the right to vote was won in blood, announced his support for the Democrat Doug Jones in Alabama’s special Senate election. He reminded his Selma congregants, without telling them how to vote, that sheep are to follow their shepherd.","Liberal Outsiders Pour Into Alabama Senate Race, Treading Lightly"
"2017-12-20T18:09:00+0000","WASHINGTON — President Trump issued a threat on Wednesday to cut off American aid to any country that votes for a resolution at the United Nations condemning his recent decision to recognize Jerusalem as the capital of Israel.","Trump Threatens to End American Aid: ‘We’re Watching Those Votes’ at the U.N."
"2017-12-16T16:40:33+0000","For decades, the tax code has been filled with rewards for homeownership. Tax breaks encourage people to get into first homes and to trade up as they get older, building a national mind-set that you’re never quite middle class until you’ve qualified for a mortgage.","Homeowners Have Had It Good. Too Good, Says the Tax Bill."
"2017-12-17T17:29:26+0000","WASHINGTON — For much of the seven months since Robert S. Mueller III was appointed special counsel, President Trump’s lawyers have stressed their cooperation with him, believing that the more they work with his investigation, the sooner the president will have his name cleared.","Image of Cooperation Between White House and Mueller Starts to Fracture"
"2017-11-06T18:00:59+0000","SALT LAKE CITY — Bank of Utah has that all-American feel. Founded in the 1950s by a veteran of both world wars, it offers affordable mortgages and savings accounts, sponsors children’s festivals and collects coats for the poor.","From Utah, Secretive Help for a Russian Oligarch and His Jet"
"2017-12-29T18:37:38+0000","Emmanuel Mensah was a handsome, strongly built young man in his late 20s who immigrated to the Bronx from Ghana five years ago. He joined the Army National Guard but returned to his apartment on Prospect Avenue in December, after graduating from boot camp with the rank of private first class.","After Saving Many From Fire, Soldier Died Trying to Rescue One More"
"2017-12-08T01:15:31+0000","WASHINGTON — President Trump, in formally recognizing Jerusalem as the capital of Israel on Wednesday, declared that the United States still supported a two-state solution to settle the conflict between the Israelis and Palestinians, provided it was “agreed to by both sides.”","Did Trump Kill Off a Two-State Solution? He Says No, Palestinians Say Yes"
"2017-11-21T10:00:25+0000","DAMASCUS, Syria — On a cool evening in early November, in a back room of the Damascus Opera House, a women’s choir was rehearsing an old favorite, a sunny ballad from a childhood cartoon. When they reached the chorus — “How sweet it is to live in one house, how sweet to live in one hometown” — one of the singers, Safana Baqleh, began to weep into her hands.","They Stayed Put, but Their City Disappeared"
"2017-11-26T18:57:43+0000","YANGON, Myanmar — The most powerful person in Myanmar now, Senior Gen. Min Aung Hlaing, was little known outside the country’s military circles until the villages started burning.","Myanmar General’s Purge of Rohingya Lifts His Popular Support"
"2017-11-25T17:38:49+0000","CAIRO — After militants massacred 305 people at a packed mosque on Friday in a stunning assault on a sacred place, President Abdel Fattah el-Sisi responded as he knows best.","In Egypt, Furious Retaliation but Failing Strategy in Sinai"
"2017-12-29T01:42:29+0000","WEST PALM BEACH, Fla. — President Trump said Thursday that he believes Robert S. Mueller III, the special counsel in the Russia investigation, will treat him fairly, contradicting some members of his party who have waged a weekslong campaign to try to discredit Mr. Mueller and the continuing inquiry.","Trump Says Russia Inquiry Makes U.S. ‘Look Very Bad’"
"2017-11-08T02:27:30+0000","Now comes the hard part.","De Blasio Coasts to Re-election, as Second-Term Challenges Await"
"2017-12-08T22:22:23+0000","Vanessa Alarid was a lobbyist in New Mexico when she asked a lawmaker over drinks one night if she could count on his support for a bill that appeared to be coming down to a single vote.","For Female Lobbyists, Harassment Often Accompanies Access"
"2017-11-13T16:41:16+0000","The families of debilitated former N.F.L. players say the league is obstructing their access to an estimated $1 billion settlement over concussions by reflexively rejecting valid claims and bogging down the process with unreasonable demands.","Debilitated Players Accuse N.F.L. of Stalling on Settlement Payments"
"2017-12-06T16:53:45+0000","WASHINGTON — Support for Al Franken all but collapsed on Wednesday among his Democratic colleagues in the Senate, with dozens calling for him to resign after a sixth woman said he had made an improper advance on her.","A Democratic Chorus Rises in the Senate: ‘Franken Should Resign’"
"2017-11-27T22:12:29+0000","It is almost as familiar a part of New York lore as a taxi or King Kong or the building that he climbed — a can of Chock full o’Nuts coffee.","What’s in That Can of Chock Full o’Nuts? ‘No Nuts,’ Can Promises"
"2017-12-27T10:00:44+0000","ALTAMONT, N.Y. — For eight weeks every fall, Indian Ladder Farms, a fifth-generation family operation near Albany, kicks into peak season.","When Picking Apples on a Farm With 5,000 Rules, Watch Out for the Ladders"
"2017-12-11T00:12:08+0000","SAN JUAN, P.R. — Altagracia Rodriguez de Jesus woke up on a recent morning and cranked open the aluminum shutters along one wall of her small, eighth-floor apartment overlooking the capital.","Lives at Risk Inside a Senior Complex in Puerto Rico With No Power"
"2017-11-17T23:40:34+0000","Oh, how the mighty have not fallen.","Why Are Corruption Cases Crumbling? Some Blame the Supreme Court"
"2017-11-26T07:59:56+0000","VIRU, Peru — The desert blooms now. Blueberries grow to the size of Ping-Pong balls in nothing but sand. Asparagus fields cross dunes, disappearing over the horizon.","In Peru’s Deserts, Melting Glaciers Are a Godsend (Until They’re Gone)"
"2017-12-13T05:51:57+0000","WASHINGTON — President Trump does not readily admit defeat. Knocked to the mat in Alabama with the stunning loss of a Senate seat, he got right back up on Wednesday and defiantly claimed that he had known his candidate would lose all along. He may have been humbled by voters, but Mr. Trump does not exactly do humble.","For Trump, a Moment of Defeat but Maybe Not Recalibration"
"2017-12-25T07:59:37+0000","MEXICO CITY — Running a newspaper, radio station or television outlet in Mexico usually means relying on a single, powerful client that spends exorbitant sums on advertising with a simple warning: “I do not pay you to criticize me.”","Using Billions in Government Cash, Mexico Controls News Media"
"2017-12-06T01:19:04+0000","WASHINGTON — President Trump’s sudden decision on Monday to endorse Roy S. Moore and direct the Republican National Committee to restore funding for the embattled Senate candidate in Alabama undercut party officials who have disavowed him.","Trump’s Endorsement of Roy Moore Points Up a G.O.P. Problem: Chaos"
"2017-12-09T16:20:42+0000","WASHINGTON — Around 5:30 each morning, President Trump wakes and tunes into the television in the White House’s master bedroom. He flips to CNN for news, moves to “Fox & Friends” for comfort and messaging ideas, and sometimes watches MSNBC’s “Morning Joe” because, friends suspect, it fires him up for the day.","Inside Trump’s Hour-by-Hour Battle for Self-Preservation"
"2017-12-18T13:06:54+0000","Facing mounting evidence that Puerto Rico has vastly undercounted the number of people who died because of Hurricane Maria, Gov. Ricardo A. Rosselló ordered on Monday that every death on the island since the calamitous storm be reviewed.","Puerto Rico Orders Review and Recount of Hurricane Deaths"
"2017-12-10T22:41:17+0000","WASHINGTON — Late this spring, Iraqi forces fighting the Islamic State in Mosul discovered three unfired rocket-propelled grenades with an unusual feature — a heavy liquid sloshing inside their warheads. Tests later found that the warheads contained a crude blister agent resembling sulfur mustard, a banned chemical weapon intended to burn a victim’s skin and respiratory tract.","How ISIS Produced Its Cruel Arsenal on an Industrial Scale"
"2017-12-28T20:12:53+0000","WASHINGTON — President Trump was already revved up when he emerged from his limousine to visit NATO’s new headquarters in Brussels last May. He had just met France’s recently elected president, Emmanuel Macron, whom he greeted with a white-knuckle handshake and a complaint that Europeans do not pay their fair share of the alliance’s costs.","Trump, the Insurgent, Breaks With 70 Years of American Foreign Policy"
"2017-12-05T18:29:44+0000","LAUSANNE, Switzerland — Russia’s Olympic team has been barred from the 2018 Winter Games in Pyeongchang, South Korea. The country’s government officials are forbidden to attend, its flag will not be displayed at the opening ceremony and its anthem will not sound.","Russia Banned From Winter Olympics by I.O.C."
"2017-12-06T23:18:12+0000","LONDON — He is a little-known Saudi prince from a remote branch of the royal family, with no history as a major art collector, and no publicly known source of great wealth. But the prince, Bader bin Abdullah bin Mohammed bin Farhan al-Saud, is the mystery buyer of Leonardo da Vinci’s painting “Salvator Mundi,” which fetched a record $450.3 million at auction last month, documents show.","Mystery Buyer of $450 Million ‘Salvator Mundi’ Was a Saudi Prince"
"2017-11-20T06:03:27+0000","Charles Manson, one of the most notorious murderers of the 20th century, who was very likely the most culturally persistent and perhaps also the most inscrutable, died on Sunday in a hospital in Kern County, Calif., north of Los Angeles. He was 83 and had been behind bars for most of his life.","Charles Manson Dies at 83; Wild-Eyed Leader of a Murderous Crew"
"2017-12-18T00:50:56+0000","WASHINGTON — One Environmental Protection Agency employee spoke up at a private lunch held near the agency headquarters, saying she feared the nation might be headed toward an “environmental catastrophe.” Another staff member, from Seattle, sent a letter to Scott Pruitt, the E.P.A. administrator, raising similar concerns about the direction of the agency. A third, from Philadelphia, went to a rally where he protested against agency budget cuts.","E.P.A. Employees Spoke Out. Then Came Scrutiny of Their Email."
"2017-12-06T10:00:31+0000","MIAMI — A dozen high school students working for Americans for Prosperity, the conservative political network funded by Charles G. and David H. Koch, fanned out across the Little Havana neighborhood one day last week to make the case that the Republican tax bill was something to get excited about.","Conservative Groups Seeking Support for Tax Cuts Find It a Hard Sell"
"2017-11-04T16:51:02+0000","In August, when Hurricane Harvey was bearing down on Texas, David Clutter was in court, trying one more time to make his insurer pay his flood claim — from Hurricane Sandy, five years before.","A Broke, and Broken, Flood Insurance Program"
"2017-12-12T22:34:36+0000","BRUSSELS — President Trump routinely invokes the phrase “fake news” as a rhetorical tool to undermine opponents, rally his political base and try to discredit a mainstream American media that is aggressively investigating his presidency.","‘Fake News,’ Trump’s Obsession, Is Now a Cudgel for Strongmen"
"2017-12-14T01:45:58+0000","MONTGOMERY, Ala. — The once-unimaginable Republican defeat in Alabama’s special Senate election on Tuesday tore open divisions between the party’s establishment and populist wings, inciting bitter recriminations in the Republican Party as Democratic enthusiasm surges — especially in the nation’s cities and affluent suburbs.","Alabama Loss Exposes Republican Fissures Amid a Democratic Surge"
"2017-12-23T08:00:02+0000","KUALA LUMPUR, Malaysia — Over the past three decades this increasingly prosperous nation has become the fattest country in Asia, with nearly half the adult population now overweight or obese. Several years ago, Dr. Tee E Siong, Malaysia’s leading nutrition expert, decided to act, organizing a far-reaching study of local diets and lifestyle habits.","In Asia’s Fattest Country, Nutritionists Take Money From Food Giants"
"2017-11-25T19:31:55+0000","By the time Senator Mitch McConnell, the majority leader, made the last of his repeated pleas to President Trump to keep his distance from the Senate candidacy of Roy S. Moore, it was too late.","Why Trump Stands by Roy Moore, Even as It Fractures His Party"
"2017-11-10T09:13:44+0000","DANANG, Vietnam — President Trump on Friday vowed to protect American interests against foreign exploitation, preaching a starkly unilateralist approach to a group of leaders who once pinned their economic hopes on a regional trade pact led by the United States.","Trump Pitches ‘America First’ Trade Policy at Asia-Pacific Gathering"
"2017-11-08T18:57:43+0000","It seemed like a match made in media heaven. AT&T is a telecommunications giant whose reach stretches to millions of people all over the country, and Time Warner, the owner of CNN, HBO and Warner Bros., has content galore. Together, the two companies would create a colossus straddling the worlds of internet access, news and entertainment.","Justice Department Says Not So Fast to AT&T’s Time Warner Bid"
"2017-11-28T01:32:52+0000","Once upon a time, in 1936, a British monarch named Edward VIII was forbidden to marry his divorced American girlfriend and also be king, so he renounced the throne, moved with her to France and lived not-so-happily ever after.","Prince Harry Casts Aside Ghosts of Royal Marriages Past"
"2017-12-24T15:21:35+0000","MASSENA, N.Y. — When the Payless ShoeSource at the St. Lawrence Center closed this spring, it could have been just another statistic in a grim year for retailers, one more struggling shop gone in a dilapidated mall.","Town Fights to Turn Retail Tide at a Little Mall That Might"
"2017-12-14T19:13:08+0000","DECATUR, Ala. — One evening last fall, an informant for the Morgan County sheriff entered the office of a small construction business near this old river town and, he said, secretly installed spyware on a company computer. He had no warrant.","An Alabama Sheriff, a Mystery Check and a Blogger Who Cried Foul"
"2017-12-11T13:03:10+0000","A would-be suicide attacker detonated a pipe bomb strapped to his body in the heart of Manhattan’s busiest subway corridor on Monday, sending thousands of terrified commuters fleeing the smoke-choked passageways, and bringing the heart of Midtown to a standstill as hundreds of police officers converged on Times Square and the surrounding streets.","Bomber Strikes Near Times Square, Disrupting City but Killing None"
"2017-12-01T01:49:19+0000","WASHINGTON — President Trump over the summer repeatedly urged senior Senate Republicans, including the chairman of the Senate Intelligence Committee, to end the panel’s investigation into Russia’s interference in the 2016 election, according to a half dozen lawmakers and aides. Mr. Trump’s requests were a highly unusual intervention from a president into a legislative inquiry involving his family and close aides.","Trump Pressed Top Republicans to End Senate Russia Inquiry"
"2017-12-21T00:58:17+0000","When President  Trump adds his distinctive signature to the tax bill, he will also be making a huge bet that the Republican strategy of deep cuts for businesses and wealthy individuals will fuel extraordinary growth across the board.","In Tax Overhaul, Trump Tries to Defy the Economic Odds"
"2017-12-20T16:05:42+0000","MOSCOW — The Russian spam kingpin had long been in the cross hairs of the F.B.I., and agents finally got their shot when the man scheduled a vacation in Spain. At the agency’s request, Spanish security officers in April arrested the man, Pyotr Y. Levashov, who is accused of stuffing untold millions of inboxes with ads for pornography, pills and penny stocks.","A New Russian Ploy: Competing Extradition Requests"
"2017-11-03T16:16:20+0000","SEOUL, South Korea — He won the presidency promising a shift toward dialogue with North Korea. He argued that sanctions and pressure alone would never persuade the North to scrap its nuclear arsenal. And he pledged to “say no to the Americans if necessary.”","South Korean Leader Boxed In as Trump Threatens North Korea"
"2017-12-03T04:59:41+0000","THE WOODLANDS, Tex. — Leslie Martinez heard the floodwaters before she saw them. They rushed across the lawn, seeped around the doors and into the house. It was 2:15 a.m. on Aug. 28, three days after Hurricane Harvey made landfall. Her young daughter was asleep in her arms. Ms. Martinez’s first reaction was to spread towels around the floor.","Builders Said Their Homes Were Out of a Flood Zone. Then Harvey Came."
"2017-11-22T04:45:37+0000","LONDON — Tanja Pardela is leaving London. Her last day is Nov. 26. She wells up talking about it. She will miss jacket potatoes, and Sunday roasts, and her morning commute — past playing fields, small children in school uniforms and a red telephone box — to the hospital where she has been a pediatric nurse for 11 years.","Where Brexit Hurts: The Nurses and Doctors Leaving London"
"2017-12-26T18:56:18+0000","ABOARD A P-3 ORION, over the Pacific Ocean — The Department of Homeland Security is increasingly going global.","Homeland Security Goes Abroad. Not Everyone Is Grateful."
"2017-12-12T17:18:51+0000","Natalie Saibel, a longtime server at the Spotted Pig, a West Village restaurant with celebrity investors, didn’t quit in 2015 after the owner, Ken Friedman, ran his hands over her buttocks and then her groin in a room crowded with customers, joking that he was searching her pockets for a forbidden cellphone.","Ken Friedman, Power Restaurateur, Is Accused of Sexual Harassment"
"2017-11-09T19:44:17+0000","In 2002, a Chicago comedy duo, Dana Min Goodman and Julia Wolov, landed their big break: a chance to perform at the U.S. Comedy Arts Festival in Aspen, Colo. When Louis C.K. invited them to hang out in his hotel room for a nightcap after their late-night show, they did not think twice. The bars were closed and they wanted to celebrate. He was a comedian they admired. The women would be together. His intentions seemed collegial.","Louis C.K. Is Accused by 5 Women of Sexual Misconduct"
"2017-11-21T22:59:55+0000","SPOKANE, Wash. — Six years ago, a police officer in this city in eastern Washington was convicted of beating a disabled man to death and trying to cover it up. After other alarming episodes involving Spokane officers came to light, the city asked federal officials to suggest changes to the police department as part of an Obama-era policing program.","How Trump’s Hands-Off Approach to Policing Is Frustrating Some Chiefs"
"2017-11-22T10:00:20+0000","On any other Sunday, Frank Pomeroy, the pastor at First Baptist Church of Sutherland Springs, Tex., would have been in the pulpit. He would have seen the gunman, his steely gaze familiar, barge in mid-sermon. He would have heard the gunfire break out.","The Day the Pastor Was Away and Evil Came Barging Into His Church"
"2017-12-04T01:54:58+0000","WASHINGTON — Republicans are moving toward passing a two-week stopgap measure to avoid a looming government shutdown, but the path in the coming weeks is treacherous, with obstacles on both sides of the aisle as lawmakers push their own priorities, some unrelated to government spending.","G.O.P. Pushes to Avoid Government Shutdown, but the Path Is Tricky"
"2017-11-02T03:31:22+0000","While allegations of sexual misconduct against powerful men in recent weeks have drawn wide public support and prompted quick response, women who came forward during the presidential race with accusations against Donald J. Trump said they spent the past year feeling dismissed and forgotten.","Trump’s Female Accusers Feel Forgotten. A Lawsuit May Change That."
"2017-12-27T21:47:07+0000","It would have seemed unbelievable in 1990, when there were 2,245 killings in New York City, but as of Wednesday there have been just 286 in the city this year — the lowest since reliable records have been kept.","Crime in New York City Plunges to a Level Not Seen Since the 1950s"
"2017-11-20T17:10:32+0000","BERLIN — Chancellor Angela Merkel of Germany faced the greatest crisis of her career on Monday after negotiations to form a new government collapsed, shaking a country that is Europe’s political and economic anchor.","In Crisis, Angela Merkel Prefers Elections to Minority Rule"
"2017-11-22T12:07:56+0000","WASHINGTON — President Trump began his first Thanksgiving vacation in office with an early-morning Twitter rage in which he again vented about some of his favorite targets: sports figures he thinks have defied him.","Trump, in Twitter Rant, Revisits Grievances Against Sports Figures"
"2017-12-15T17:03:43+0000","TORONTO — The veteran transit executive from Toronto hired to run New York City’s subway said he was considering a series of aggressive steps to shore up the city’s faltering system, including shutting down lines for long periods of work with the goal of modernizing the system in years, not decades.","New York’s Next Subway Chief Will Mull Closing Lines for Repairs"
"2017-12-27T01:14:51+0000","MOSCOW — Aleksei A. Navalny, a Russian anticorruption activist, would have no real chance of defeating President Vladimir V. Putin in an election. The authorities have cast him as an utterly irrelevant showboat.","Putin May Be Re-Election Shoo-in, but He’s Taking No Chances"
"2017-11-06T10:00:31+0000","BEIJING — Chinese leaders have long sought to present themselves as equals to American presidents. Xi Jinping has wanted something more: a special relationship that sets China apart, as the other great power in an emerging bipolar world.","Wooing Trump, Xi Jinping Seeks Great Power Status for China"
"2017-11-09T05:01:28+0000","When Hurricane Irma swept through the Florida Keys in September, it brought a vivid preview of the damage that climate change could inflict on the region in the decades ahead.","Trump Ignores Climate Change. That’s Very Bad for Disaster Planners."
"2017-11-27T10:00:25+0000","WASHINGTON — The case that could transform privacy law in the digital era began with the armed robbery of a Radio Shack store in Detroit, a couple of weeks before Christmas in 2010. In the next three months, eight more stores in Michigan and Ohio were robbed at gunpoint.","How a Radio Shack Robbery Could Spur a New Era in Digital Privacy"
"2017-12-18T10:00:17+0000","After years of upbraiding and even threatening to abolish the Internal Revenue Service, Republicans must now depend on the agency to carry out their signature legislative accomplishment: a comprehensive revision of the tax code.","Have You Ever Felt Sorry for the I.R.S.? Now Might Be the Time"
"2017-12-05T10:00:23+0000","WASHINGTON — The Supreme Court entered the latest battleground in the culture wars on Tuesday, hearing arguments in a hard-fought clash between gay rights and claims of religious freedom that was a sort of sequel to the court’s 2015 decision establishing a constitutional right to same-sex marriage.","Justices Sharply Divided in Gay Rights Case"
"2017-11-23T21:02:51+0000","WASHINGTON — Lawyers for Michael T. Flynn, President Trump’s former national security adviser, notified the president’s legal team in recent days that they could no longer discuss the special counsel’s investigation, according to four people involved in the case — an indication that Mr. Flynn is cooperating with prosecutors or negotiating a deal.","A Split From Trump Indicates That Flynn Is Moving to Cooperate With Mueller"
"2017-12-29T16:16:52+0000","TOKYO — It was a spring Friday night when one of Japan’s best-known television journalists invited Shiori Ito out for a drink. Her internship at a news service in Tokyo was ending, and she had inquired about another internship with his network.","She Broke Japan’s Silence on Rape"
"2017-12-16T20:24:29+0000","WASHINGTON — The Republican tax bill does not pass the postcard test.","File Your Taxes on a Postcard? A G.O.P. Promise Marked Undeliverable"
"2017-12-29T00:48:10+0000","In Hempstead, a Long Island town where the typical property tax bill tops $10,000, residents have lined up all week to prepay those taxes for next year. They have been trying to save thousands of dollars before the new federal tax bill, which goes into effect on New Year’s Day, sharply limits deductions for state and local taxes.","Last-Minute Rush to Prepay Taxes Gives Way to Confusion and Anger"
"2017-11-01T00:32:15+0000","WASHINGTON — The target was a New York City titan — plain-spoken but Teflon, irresistible to the tabloids and insistent upon loyalty from his associates.","Andrew Weissmann, Mueller’s Legal Pit Bull"
"2017-11-07T18:53:27+0000","SUTHERLAND SPRINGS, Tex. — The gunman behind the worst mass shooting in Texas history escaped from a psychiatric hospital while he was in the Air Force, and was caught a few miles away by the local police, who were told that he had made death threats against his superiors and tried to smuggle weapons onto his base, a 2012 police report showed.","Texas Gunman Once Escaped From Mental Health Facility"
"2017-12-03T19:05:43+0000","CVS Health said on Sunday that it had agreed to buy Aetna for about $69 billion in a deal that would combine the drugstore giant with one of the biggest health insurers in the United States and has the potential to reshape the nation’s health care industry.","CVS to Buy Aetna for $69 Billion in a Deal That May Reshape the Health Industry"
"2017-12-13T17:08:35+0000","WASHINGTON — The day after suffering a political blow in the Alabama special Senate election, congressional Republicans sped forward with the most sweeping tax rewrite in decades, announcing an agreement on a final bill that would cut taxes for businesses and individuals and signal the party’s first major legislative achievement since assuming political control this year.","Republican Tax Bill in Final Sprint Across Finish Line"
"2017-12-15T16:15:01+0000","WASHINGTON — Republican lawmakers appeared to secure enough votes on Friday to pass the most sweeping tax overhaul in decades, putting them on the cusp of their first significant legislative victory as leaders geared up to pass a $1.5 trillion tax cut along party lines and send it to President Trump by Christmas.","Republicans’ $1.5 Trillion Tax Plan Appears on Track to Pass Next Week"
"2017-11-14T19:19:56+0000","WASHINGTON — Senate Republicans have decided to include the repeal of the Affordable Care Act’s requirement that most people have health insurance into the sprawling tax rewrite, merging the fight over health care with the high-stakes effort to cut taxes.","Senate Plans to End Obamacare Mandate in Revised Tax Proposal"
"2017-11-21T16:27:57+0000","The Federal Communications Commission released a plan on Tuesday to dismantle landmark regulations that ensure equal access to the internet, clearing the way for internet service companies to charge users more to see certain content and to curb access to some websites.","F.C.C. Plans Net Neutrality Repeal in a Victory for Telecoms"
"2017-11-29T12:07:35+0000","The fast-moving national reckoning over sexual harassment in the workplace toppled another television news star on Wednesday when NBC fired Matt Lauer, the co-host of its most profitable franchise, “Today,” after an allegation of inappropriate sexual behavior with a subordinate.","NBC Fires Matt Lauer, the Face of ‘Today’"
"2017-11-05T21:14:09+0000","LONDON — A midnight blitz of arrests ordered by the crown prince of Saudi Arabia over the weekend has ensnared dozens of its most influential figures, including 11 of his royal cousins, in what by Sunday appeared to be the most sweeping transformation in the kingdom’s governance for more than eight decades.","Saudi Crown Prince’s Mass Purge Upends a Longstanding System"
"2017-11-22T11:04:29+0000","THE HAGUE — It was the closing of one of Europe’s most shameful chapters of atrocity and bloodletting since World War II.","Mladic Conviction Closes Dark Chapter in Europe, but New Era of Uncertainty Looms"
"2017-11-26T17:55:29+0000","WASHINGTON — Lawmakers are facing mounting pressure to end Capitol Hill’s culture of secrecy over sexual harassment as they return from a holiday break, with members of both parties calling for Congress to overhaul its handling of misconduct claims and to unmask lawmakers who have paid settlements using taxpayer money.","Congress Returns to Intense Pressure to End Secrecy Over Sex Harassment"
"2017-11-27T02:22:25+0000","The battle over who will lead the federal government’s top consumer financial watchdog agency is now headed to court.","Battle for Control of Consumer Agency Heads to Court"
