"pub_date","lead_paragraph","main"
"2018-12-13T14:56:35+0000","[What you need to know to start the day: Get New York Today in your inbox.]","Democrats in New Jersey Have a Firm Grip on Power. They Want Even More."
"2018-11-14T15:53:45+0000","WASHINGTON — President Trump threw his support behind  a substantial revision of the nation’s prison and sentencing laws on Wednesday, opening a potential path to enacting the most significant changes to the criminal justice system in a generation.","Trump Embraces a Path to Revise U.S. Sentencing and Prison Laws"
"2018-11-18T17:13:13+0000","DENVER — The warning sign was just outside the theater door.","Brace Yourself in Act II: Trigger Warnings Come to the Stage"
"2018-12-20T16:45:28+0000","WASHINGTON — President Trump on Thursday torpedoed a spending deal and sent the government careening toward a Christmastime shutdown over his demand of $5 billion for a wall on the southwestern border, refusing to sign a stopgap measure to keep funds flowing past midnight Friday.","Demanding Wall Funding, Trump Balks at Bill to Avert Shutdown"
"2018-12-23T15:59:40+0000","As a partial shutdown of the federal government entered its second day on Sunday and the prospect of a quick resolution to a dispute over President Trump’s border wall slipped further out of grip, a normally fevered Washington found itself mustering little more than a collective shrug.","A Shutdown for Weeks? Washington Merely Shrugs"
"2018-11-08T18:56:54+0000","WASHINGTON — The acting attorney general, Matthew G. Whitaker, once espoused the view that the courts “are supposed to be the inferior branch” and criticized the Supreme Court’s power to review legislative and executive acts and declare them unconstitutional, the lifeblood of its existence as a coequal branch of government.","Acting Attorney General Matthew G. Whitaker Once Criticized Supreme Court’s Power"
"2018-12-24T10:00:01+0000","[What you need to know to start the day: Get New York Today in your inbox.]","How Rampant Is Fare Evasion? At Times Square, One Rider a Minute Sneaks In"
"2018-12-22T15:13:25+0000","Tyler Perry is a household name in the United States, where his movies have made nearly a billion dollars. But in Britain, he is known mainly for playing the lawyer to Ben Affleck’s accused husband in “Gone Girl” — if he is known at all.","Will ‘Black Panther’ Help Redefine ‘Star’ Overseas?"
"2018-12-03T18:46:21+0000","JERUSALEM — In a fiery Hanukkah speech to his fellow Likud party stalwarts a year ago, Prime Minister Benjamin Netanyahu blamed the Israeli left for the corruption investigations engulfing him, saying that because his opponents couldn’t defeat him at the ballot box, “they tried to beat us with slander.”","Netanyahu’s Obsession With Image Could Be His Downfall"
"2018-11-01T17:36:36+0000","WASHINGTON — When the WikiLeaks founder, Julian Assange, appeared on a video link from Europe a month before the 2016 presidential election and vaguely promised to release a flood of purloined documents related to the race, the head of Donald J. Trump’s campaign, Stephen K. Bannon, was interested.","Roger Stone Sold Himself to Trump’s Campaign as a WikiLeaks Pipeline. Was He?"
"2018-12-02T23:58:10+0000","GUÉRET, France — At the bare bottom of Florian Dou’s shopping cart at the discount supermarket, there was a packet of $6 sausages and not much else. It was the end of last week, and the end of last month. At that point, “my salary and my wife’s have been gone for 10 days,” he lamented.","‘Yellow Vests’ Riot in Paris, but Their Anger Is Rooted Deep in France"
"2018-12-05T01:36:16+0000","Facing multiple sexual misconduct allegations and fearing his career as an entertainment titan was over, Leslie Moonves, the chief executive of CBS, destroyed evidence and misled investigators in an attempt to preserve his reputation and save a lucrative severance deal, according to a draft of a report prepared for the company’s board.","Les Moonves Obstructed Investigation Into Misconduct Claims, Report Says"
"2018-12-14T03:54:18+0000","WASHINGTON — Federal prosecutors are examining whether foreigners illegally funneled donations to President Trump’s inaugural committee and a pro-Trump super PAC in hopes of buying influence over American policy, according to people familiar with the inquiry.","Trump Inaugural Fund and Super PAC Said to Be Scrutinized for Illegal Foreign Donations"
"2018-12-22T17:33:46+0000","SAHARANPUR, India — India’s most influential guru joined thousands of believers four years ago as the temple’s first stone was set in the ground.","In Gupta Brothers’ Rise and Fall, the Tale of a Sullied A.N.C."
"2018-11-20T21:37:43+0000","The warning came just as millions of Americans were preparing for the biggest food holiday of the year. People should not buy or eat romaine lettuce; restaurants should stop serving it; anyone who has it on hand should throw it out and clean the refrigerator immediately.","Do Not Eat Romaine Lettuce, Health Officials Warn"
"2018-12-10T20:49:38+0000","PARIS — Faced with violent protests and calls for his resignation, President Emmanuel Macron of France said Monday that he had heard the anger of the many whose economic suffering has burst into the open in recent weeks and that he would take immediate steps to relieve their hardship.","Macron, Confronting Yellow Vest Protests in France, Promises Relief"
"2018-11-20T21:51:03+0000","WASHINGTON — President Trump told the White House counsel in the spring that he wanted to order the Justice Department to prosecute two of his political adversaries: his 2016 challenger, Hillary Clinton, and the former F.B.I. director James B. Comey, according to two people familiar with the conversation.","Trump Wanted to Order Justice Dept. to Prosecute Comey and Clinton"
"2018-12-25T22:19:24+0000","BALTIMORE — The first “Amen!” rang out after a couple of minutes, as Senator Elizabeth Warren, speaking to an almost all-black audience at Morgan State University’s winter commencement, described how America has “systematically discriminated against black people.”","Black Voters, a Force in Democratic Politics, Are Ready to Make Themselves Heard"
"2018-12-30T07:59:08+0000","KHUZAA, Gaza Strip — A young medic in a head scarf runs into danger, her only protection a white lab coat. Through a haze of tear gas and black smoke, she tries to reach a man sprawled on the ground along the Gaza border. Israeli soldiers, their weapons leveled, watch warily from the other side.","A Day, a Life: When a Medic Was Killed in Gaza, Was It an Accident?"
"2018-11-07T19:44:27+0000","WASHINGTON — President Trump fired Attorney General Jeff Sessions on Wednesday, replacing him with a loyalist who has echoed the president’s complaints about the special counsel investigation into Russia’s election interference and will now take charge of the inquiry.","Jeff Sessions Is Forced Out as Attorney General as Trump Installs Loyalist"
"2018-12-11T03:07:44+0000","WASHINGTON — On a July evening, Trump administration officials and allies, including the president’s personal lawyer, Rudolph W. Giuliani, gathered with investors atop the Hay-Adams hotel overlooking the White House for a cocktail reception featuring a short presentation by the Democratic Republic of Congo’s special envoy to the United States.","Targets of U.S. Sanctions Hire Lobbyists With Trump Ties to Seek Relief"
"2018-11-23T23:44:11+0000","PORTLAND, Ore. — Columbia Sportswear has spent years designing ski jackets and hiking boots to withstand the elements: wind, rain, snow and, increasingly, tariffs.","A Winter-Coat Heavyweight Gives Trump’s Trade War the Cold Shoulder"
"2018-12-03T02:29:00+0000","WASHINGTON — Just weeks after a bitterly fought election swept Democrats into power in Congress, a Republican president known for reaching across the aisle passed away. Leaders of both parties paid tribute to his civility and bipartisanship, saying the country could use more of that. And then within days of the burial, they went back to their partisan wars.","A Kinder, Gentler Nation? Maybe for a Few Days"
"2018-12-15T10:00:04+0000","Stocks? Messy. Bonds? Meh. Commodities? Not pretty.","Investors Have Nowhere to Hide as Stocks, Bonds and Commodities All Tumble"
"2018-11-11T12:45:59+0000","PARIS — Dozens of leaders from around the globe marched in the soaking rain down the Champs-Élysées on Sunday, expressing solidarity for an international order that had its origins in the end of a world war 100 years ago, an order now under increasing pressure on both sides of the Atlantic.","Trump’s Nationalism, Rebuked at World War I Ceremony, Is Reshaping Much of Europe"
"2018-12-02T11:33:43+0000","JERUSALEM — The Israeli police recommended Sunday that Prime Minister Benjamin Netanyahu be indicted on bribery, fraud and other charges, accusing him of trading regulatory favors for fawning news coverage, in what is potentially the most damaging of a series of corruption cases against him.","Israeli Police Urge Bribery and Fraud Charges Against Netanyahu. Again."
"2018-11-12T23:14:34+0000","WASHINGTON — Shortly after the journalist Jamal Khashoggi was assassinated last month, a member of the kill team instructed a superior over the phone to “tell your boss,” believed to be Crown Prince Mohammed bin Salman of Saudi Arabia, that the operatives had carried out their mission, according to three people familiar with a recording of Mr. Khashoggi’s killing collected by Turkish intelligence.","‘Tell Your Boss’: Recording Is Seen to Link Saudi Crown Prince More Strongly to Khashoggi Killing"
"2018-11-29T02:15:54+0000","WASHINGTON — Escalating his attacks on the special counsel investigation, President Trump said on Wednesday that a presidential pardon for his former campaign chairman Paul Manafort is “not off the table,” casting him and other subjects of the inquiry as victims of prosecutorial abuse.","Trump Talks of Pardon for Manafort and Escalates Attacks on Russia Inquiry"
"2018-11-07T18:24:20+0000","WASHINGTON — A day after Democrats recaptured the House, Representative Nancy Pelosi, the longtime party leader, promised to work with President Trump and Senate Republicans on issues where they could agree, while vowing the new majority would assert itself when necessary.","With Sessions Firing, Trump Quickly Tests Democratic Resolve"
"2018-11-17T05:41:28+0000","BUENOS AIRES — In the year since 44 Argentine sailors vanished aboard a submarine, some relatives of the missing crew members had refused to speak of their loved ones in the past tense as they held out hope for a miracle — or at least clarity as to what befell them.","Mystery of Lost Argentine Submarine Ends a Year Later, Deep at Sea"
"2018-11-23T19:00:07+0000","WASHINGTON — A major scientific report issued by 13 federal agencies on Friday presents the starkest warnings to date of the consequences of climate change for the United States, predicting that if significant steps are not taken to rein in global warming, the damage will knock as much as 10 percent off the size of the American economy by century’s end.","U.S. Climate Report Warns of Damaged Environment and Shrinking Economy"
"2018-11-16T01:24:46+0000","LONDON — Theresa May rose to her feet before the British House of Commons on Thursday to make the sales pitch of her life, promising that the United Kingdom’s departure from the European Union would be “smooth and orderly.”","At Brexit Crunch Time, Theresa May Takes a Pummeling"
"2018-12-08T15:28:08+0000","Senior American officials were worried. Since the early months of the Trump administration, Jared Kushner, the president’s son-in-law and Middle East adviser, had been having private, informal conversations with Prince Mohammed bin Salman, the favorite son of Saudi Arabia’s king.","The Wooing of Jared Kushner: How the Saudis Got a Friend in the White House"
"2018-11-09T18:39:17+0000","LAUDERHILL, Fla. — The election that must not be named, the one that scarred Florida’s collective psyche 18 years ago, came back to haunt the state on Friday, a specter of competing lawsuits, rowdy protests and disputed ballots in Tuesday’s vote that inescapably harkened back to the political drama of 2000.","It’s Déjà Vu in Florida, Land of Recounts and Contested Elections"
"2018-11-11T19:02:06+0000","JINZHOU, China — Zhang Zhejun used a fat plastic straw to gently tap the pale yellow pharmaceutical powder onto a piece of silver foil that lay on an electronic scale. He made sure the amount was just right before he poured it into a clear capsule.","In China, Desperate Patients Smuggle Drugs. Or Make Their Own."
"2018-11-06T22:12:45+0000","They marched, they ran, and on Election Day, they won.","Women Lead Parade of Victories to Help Democrats Win House"
"2018-11-09T01:54:44+0000","ATLANTA — Two days after Election Day, the 31 million residents of Georgia and Florida still could not say for sure who had won three of their marquee political contests. Razor-thin and shrinking leads in the vote tallies on Thursday unleashed hordes of lawyers, talk of recounts and runoffs, and the kind of bickering over ballots that brought back memories of the 2000 presidential contest.","Well After Election Day, Florida and Georgia Voters Still Wonder Who Won"
"2018-11-08T08:19:56+0000","THOUSAND OAKS, Calif. — Country music was blaring and beer was flowing. The Lakers game was on the television, and if revelers weren’t line dancing they were playing pool. Then all of a sudden, into “College Country Night!” at the Borderline Bar & Grill stepped a man with a gun.","California Shooting Kills 12 at Country Music Bar, a Year After Las Vegas"
"2018-11-10T13:00:12+0000","The Times traveled hundreds of miles into the Brazilian Amazon, staying with a tribe in the Munduruku Indigenous Territory as it struggled with the shrinking rain forest.","As Brazil’s Far Right Leader Threatens the Amazon, One Tribe Pushes Back"
"2018-11-30T21:19:16+0000","BUENOS AIRES — He didn’t sit down with two of his favorite strongmen. He downgraded a meeting with one ally and postponed one with another. He exchanged icy smiles with the prime minister of Canada, who had threatened to skip the signing of a new trade agreement with the United States and Mexico because of lingering bitterness over steel tariffs.","Dodging Friends, Chased by Legal Troubles, Trump Navigates G-20"
"2018-12-27T08:00:06+0000","[What you need to know to start the day: Get New York Today in your inbox.]","She Stood Up to Cuomo. Soon She’ll Be the First Woman to Lead the N.Y. Senate."
"2018-12-28T10:00:28+0000","This article was reported and written in a collaboration with ProPublica, the nonprofit investigative journalism organization.","‘I Feel Invisible’: Native Students Languish in Public Schools"
"2018-12-13T10:00:16+0000","When the Trump administration laid out a plan this year that would eventually allow cars to emit more pollution, automakers, the obvious winners from the proposal, balked. The changes, they said, went too far even for them.","The Oil Industry’s Covert Campaign to Rewrite American Car Emissions Rules"
"2018-12-10T19:54:06+0000","KATOWICE, Poland — Trump administration officials at high-stakes climate talks here offered an unapologetic defense of fossil fuels on Monday, arguing that a rapid retreat from coal, oil and gas was unrealistic.","Trump Team Pushes Fossil Fuels at Climate Talks. Protests Erupt, but Allies Emerge, Too."
"2018-12-31T00:09:15+0000","WASHINGTON — The television is on. The phone is never far away. And President Trump is repeatedly calling allies such as members of Congress and conservative radio hosts, telling them privately that he will not give in on his demand for funding for a border wall.","Trump Digs In, Darkening Hopes for a Deal to End the Shutdown"
"2018-12-02T20:10:35+0000","WASHINGTON — With a brutal finality, the extent of the Republicans’ collapse in the House came into focus last week as more races slipped away from them and their losses neared 40 seats.","Despite Big House Losses, G.O.P. Shows No Signs of Course Correction"
"2018-11-22T08:00:06+0000","JAKARTA, Indonesia — The government safety inspector had spent all night at the Makassar airport, in eastern Indonesia, several years ago, poring over a Lion Air jet that had suffered a hydraulic failure. Telling airline employees that the plane was to be grounded until the problem was fixed, the inspector went back to a hotel for a quick shower.","‘Spend the Minimum’: After Crash, Lion Air’s Safety Record Is Back in Spotlight"
"2018-12-09T08:00:06+0000","The van Gogh and the Monet are safely in storage in Switzerland. The Oscar that once belonged to Marlon Brando is in a federal warehouse in Texas. Those were easy enough to corral.","A Yacht, a Monet, a See-Through Piano: The U.S. Collects on a Fugitive’s Shopping Spree"
"2018-11-05T10:00:16+0000","ARTHUR, N.D. — This is harvest season in the rich farmlands of the eastern Dakotas, the time of year Kevin Karel checks his computer first thing in the morning to see how many of his soybeans Chinese companies have purchased while he was sleeping.","Their Soybeans Piling Up, Farmers Hope Trade War Ends Before Beans Rot"
"2018-12-31T21:44:43+0000","WASHINGTON — President Trump has agreed to give the military about four months to withdraw the 2,000 United States troops in Syria, administration officials said on Monday, backtracking from his abrupt order two weeks ago that the military pull out within 30 days.","Trump to Allow Months for Troop Withdrawal in Syria, Officials Say"
"2018-12-30T17:39:49+0000","Carlos Ghosn was tired. At 64 years old, the chairman of an auto empire that spanned several continents and included Nissan, Renault and Mitsubishi wasn’t bouncing back from jet lag the way he used to. Melatonin wasn’t working anymore, and he had bouts of insomnia, phoning his children in the middle of the night or going on long walks around his Tokyo or Paris neighborhood. He planned to retire soon, stepping back from spending his life on an airplane, albeit a luxurious one paid for by Nissan.","The Rise and Fall of Carlos Ghosn"
"2018-11-07T04:30:52+0000","Democrats wrested control of governorships from Republicans in seven states on Tuesday including Wisconsin, where they ousted Scott Walker after eight tumultuous years as the state’s chief executive, and Kansas, a surprise victory in a longtime Republican stronghold.","Democrats Oust Walker in Wisconsin and Kobach in Kansas but Fall Short in Florida and Ohio"
"2018-11-30T22:06:36+0000","WASHINGTON — As Federal Trade Commission lawyers investigated a Miami company accused of defrauding thousands of customers, they were stunned to learn last year about a new job for a figure in their inquiry, Matthew G. Whitaker: He had been named chief of staff to Attorney General Jeff Sessions.","Whitaker’s Ascent at Justice Dept. Surprised Investigators of Firm Accused of Fraud"
"2018-12-04T18:39:04+0000","The trade war is back on — at least as far as investors are concerned.","Trump Warns China That He’s ‘Tariff Man,’ Spooking Stock Investors"
"2018-11-12T12:41:39+0000","WASHINGTON — There is a former N.F.L. linebacker, a climate scientist, and a rapper with a Harvard Law degree. There is one immigrant from Somalia and another from Ecuador. There are two former C.I.A. officials, an Air Force veteran, a former Navy helicopter pilot, and a retired Marine commander — all of them women. Not to mention a pediatrician and a human rights advocate.","Meet the New House Democrats: They May Not Toe the Party Line"
"2018-11-05T02:14:20+0000","NORTH OGDEN, Utah — The call had come again. Brent Taylor, the mayor of North Ogden and a major in the Utah National Guard, would be going to Afghanistan for his fourth deployment.","Brent Taylor, Utah Mayor Killed in Afghanistan, Was on 4th Deployment"
"2018-12-01T15:07:57+0000","KABUL, Afghanistan — As evening takes over Kabul, daylight fading to gray, 3-year-old Benyamin senses that his father should be coming home from work about now.","A Generation of Widows, Raising Children Who Will Be Forged by Loss"
"2018-12-10T21:32:32+0000","SAN SALVADOR — On a cloudy afternoon, Mayra Ayala shepherded her family along the winding footpaths of a hillside cemetery in Ilobasco, a town about 35 miles from the capital. The group of nine clambered over dozens of brightly painted mausoleums while descending to a purple tomb topped with three crosses.","MS-13, Trump and America’s Stake in El Salvador’s Gang War"
"2018-11-01T18:29:31+0000","WASHINGTON — President Trump’s closing argument is now clear: Build tent cities for migrants. End birthright citizenship. Fear the caravan. Send active-duty troops to the border. Refuse asylum.","As Midterm Vote Nears, Trump Reprises a Favorite Message: Fear Immigrants"
"2018-12-21T01:06:00+0000","WASHINGTON — The Trump administration has ordered the military to start withdrawing roughly 7,000 troops from Afghanistan in the coming months, two defense officials said Thursday, an abrupt shift in the 17-year-old war there and a decision that stunned Afghan officials, who said they had not been briefed on the plans.","U.S. to Withdraw About 7,000 Troops From Afghanistan, Officials Say"
"2018-11-05T08:00:24+0000","Democrats appear poised to win the House popular vote on Tuesday by a wide margin, with national polls showing sustained disapproval of President Trump — and yet the fate of the chamber is not a foregone conclusion. ","Two Vastly Different Election Outcomes That Hinge on a Few Dozen Close Contests"
"2018-11-14T21:01:00+0000","Sheryl Sandberg was seething.","Delay, Deny and Deflect: How Facebook’s Leaders Fought Through Crisis"
"2018-12-05T01:46:07+0000","WASHINGTON — Michael T. Flynn, President Trump’s first national security adviser, helped substantially with the special counsel’s investigation and should receive little to no prison time for lying to federal investigators, prosecutors said on Tuesday.","Michael Flynn Was a Key Cooperator and Should Serve Little Prison Time, Mueller Says"
"2018-12-14T20:16:41+0000","WASHINGTON — The special counsel’s office rejected on Friday a suggestion from Michael T. Flynn, President Trump’s former national security adviser, that he had been tricked into lying last year to F.B.I. agents investigating Russia’s election interference and ties to Trump associates.","Mueller Rejects Flynn’s Attempt to Portray Himself as Victim of the F.B.I."
"2018-12-25T08:00:04+0000","Parenthood in the United States has become much more demanding than it used to be. ","The Relentlessness of Modern Parenting"
"2018-11-18T14:15:51+0000","SYDNEY, Australia — The United States and China turned a Pacific Rim trade summit this weekend into a stage where the world could do little more than stand by and watch as two great powers aggravated their battle over trade.","U.S. and China Square Off on Trade, and APEC Nations Duck for Cover"
"2018-12-19T18:07:28+0000","ISLAMABAD, Pakistan — When President Trump started the new year by suspending billions of dollars of security aid to Pakistan, one theory was that it would scare the Pakistani military into cooperating better with its American allies.","China’s ‘Belt and Road’ Plan in Pakistan Takes a Military Turn"
"2018-11-27T22:03:09+0000","BERLIN — A new political force is shaking up Germany: Its leaders campaign in Bavarian beer tents wearing traditional dirndls and tour the country quoting the national anthem. One member recently wrote a book about patriotism, another about “new conservatism.” One of its biggest issues is immigration.","Greens Thrive in Germany as the ‘Alternative’ to Far-Right Populism"
"2018-11-04T19:19:23+0000","On Wednesday, minutes after President Trump posted an incendiary campaign ad falsely accusing Democrats of flooding the country with murderous illegal immigrants, virulent racists on an online message board erupted in celebration.","Far-Right Internet Groups Listen for Trump’s Approval, and Often Hear It"
"2018-12-29T00:09:41+0000","When the government shutdown began a week ago, many federal workers were more irked than anxious.","A Week Into Government Shutdown, Ire Turns to Fear for Federal Workers"
"2018-12-20T19:47:53+0000","As a medical assistant at Planned Parenthood, Ta’Lisa Hairston urged pregnant women to take rest breaks at work, stay hydrated and, please, eat regular meals.","Planned Parenthood Is Accused of Mistreating Pregnant Employees"
"2018-12-11T18:37:33+0000","BRUSSELS — This was supposed to be the year Europe put its house in order. It would finally ratify a deal with Britain on its departure from the bloc. The French president, Emmanuel Macron, with his grand plans to revitalize the Continent, would succeed Chancellor Angela Merkel of Germany as the union’s de facto leader. Democratic backsliding in Hungary and Poland would be curbed. Populism would be contained.","E.U. Hoped to Put Its House in Order This Year. Not Even Close."
"2018-11-16T22:38:12+0000","ATLANTA — Stacey Abrams ended her Democratic bid to become governor of Georgia on Friday, acknowledging that she did not have the votes to beat her Republican rival, Brian Kemp, but sounding a defiant note by declaring that an “erosion of our democracy” had kept many of her backers from the polls.","Stacey Abrams Ends Fight for Georgia Governor With Harsh Words for Her Rival"
"2018-12-26T17:08:55+0000","A Guatemalan boy who died on Christmas Eve while in United States custody was moved among at least four crowded facilities at the border over the six days from his apprehension until his death.","‘A Breaking Point’: Second Child’s Death Prompts New Procedures for Border Agency"
"2018-12-31T13:30:06+0000","Senator Elizabeth Warren, the Massachusetts Democrat and a sharp critic of big banks and unregulated capitalism, entered the 2020 race for president on Monday, becoming the first major candidate in what is likely to be a long and crowded primary marked by ideological and generational divisions in a Democratic Party determined to beat President Trump.","Elizabeth Warren Announces Iowa Trip as She Starts Running for President in 2020"
"2018-11-15T01:01:50+0000","As wildfires ravage large swaths of California for a second year, one of the state’s biggest utilities has declared that it faces billions of dollars in potential liability — far more than its insurance would cover.","California Utility Customers May Be on Hook for Billions in Wildfire Damage"
"2018-11-08T19:17:10+0000","Nearly 11,000 years ago, a man died in what is now Nevada. Wrapped in a rabbit-skin blanket and reed mats, he was buried in a place called Spirit Cave.","Crossing From Asia, the First Americans Rushed Into the Unknown"
"2018-12-09T01:59:31+0000","WASHINGTON — The latest revelations by prosecutors investigating President Trump and his team draw a portrait of a candidate who personally directed an illegal scheme to manipulate the 2016 election and whose advisers had more contact with Russia than Mr. Trump has ever acknowledged.","Prosecutors Effectively Accuse Trump of Defrauding Voters. What Does It Mean?"
"2018-12-09T18:11:52+0000","Rosanell Eaton, a resolute African-American woman who was hailed by President Barack Obama as a beacon of civil rights for her role as a lead plaintiff in a lawsuit against a restrictive North Carolina voting law that reached the Supreme Court in 2016, died on Saturday in Louisburg, N.C. She was 97.","Rosanell Eaton, Fierce Voting Rights Advocate, Dies at 97"
"2018-12-31T08:00:08+0000","NADER SHAH KOT, Afghanistan — Razo Khan woke up suddenly to the sight of assault rifles pointed at his face, and demands that he get out of bed and onto the floor.","C.I.A.’s Afghan Forces Leave a Trail of Abuse and Anger"
"2018-11-26T15:36:42+0000","General Motors announced Monday that it planned to idle five factories in North America and cut roughly 14,000 jobs in a bid to trim costs. It was a jarring reflection of the auto industry’s adjustment to changing consumer tastes and sluggish sales.","G.M. to Idle Plants and Cut Thousands of Jobs as Sales Slow"
"2018-12-20T18:27:58+0000","WASHINGTON — President Trump on Thursday defended his plan to withdraw American troops from Syria against mounting criticism from Republicans and Democrats and concerns from his military and diplomatic advisers who were caught off guard by his abrupt announcement a day earlier.","Defending Syria Withdrawal, Trump Says U.S. Should Not Be ‘Policeman of the Middle East’"
"2018-11-25T19:09:43+0000","DAYTON, Ohio — Dr. Randy Marriott clicked open the daily report he gets on drug overdoses in the county. Only one in the last 24 hours — stunningly low compared to the long lists he used to scroll through last year in a grim morning routine.","This City’s Overdose Deaths Have Plunged. Can Others Learn From It?"
"2018-12-19T14:09:22+0000","WASHINGTON — President Trump has ordered the withdrawal of 2,000 American troops from Syria, bringing a sudden end to a military campaign that largely vanquished the Islamic State but ceding a strategically vital country to Russia and Iran.","Trump to Withdraw U.S. Forces From Syria, Declaring ‘We Have Won Against ISIS’"
"2018-11-24T14:37:03+0000","HANOI, Vietnam — Coal, the fuel that powered the industrial age, has led the planet to the brink of catastrophic climate change.","The World Needs to Quit Coal. Why Is It So Hard?"
"2018-12-31T07:00:04+0000","WESTMINSTER, Calif. — To appreciate the vast cultural and political upheaval across Orange County over the last 40 years, look no further than Bolsa Avenue. The auto body shop, the tax preparer, a church, a food market, countless restaurants — all are marked by signs written in Vietnamese.","In Orange County, a Republican Fortress Turns Democratic"
"2018-12-16T23:28:38+0000","[What you need to know to start the day: Get New York Today in your inbox.]","They Grabbed Her Baby and Arrested Her. Now Jazmine Headley Is Speaking Out."
"2018-12-06T10:00:07+0000","WASHINGTON — The plan was straightforward: After years of being challenged by President Trump and others about a decades-old claim of Native American ancestry, Senator Elizabeth Warren of Massachusetts would take a DNA test to prove her stated family origins in the Cherokee and Delaware tribes.","Elizabeth Warren Stands by DNA Test. But Around Her, Worries Abound."
"2018-12-26T08:00:05+0000","[What you need to know to start your day: Get New York Today in your inbox.]","Leaks, Mold and Rats: Why New York City Goes Easy on Its Worst Landlords"
"2018-11-26T20:41:06+0000","MEXICO CITY — The new president of Mexico, Andrés Manuel López Obrador, has built his entire political career on defending the poor.","Mexico’s New Leader Faces Clash With Trump Over Migrant Caravan"
"2018-12-27T22:24:28+0000","WASHINGTON — Republican leaders gave up hope on Thursday of reopening the government before the new year, leaving the border wall impasse to House Democrats as they assume the majority next week — and presenting Representative Nancy Pelosi with her first major challenge as speaker.","With No Votes Scheduled, a Government Shutdown Will Greet the Democratic House"
"2018-12-07T22:19:10+0000","CHARLOTTESVILLE, Va. — Sixteen months after swastika-toting white supremacists swarmed the streets of Charlottesville, one of the demonstrators was convicted of first-degree murder Friday by a jury that found he intentionally drove his car into a crowd of counterprotesters, killing one woman and injuring nearly 40 others.","James Fields Guilty of First-Degree Murder in Death of Heather Heyer"
"2018-12-22T01:51:36+0000","WASHINGTON — President Trump’s near-simultaneous decisions this week to force a government shutdown over his demand to fund a border wall and withdraw American troops from Syria and Afghanistan have imperiled the fragile Republican coalition, exacerbating the party’s fears about what may become of his presidency — and its own electoral prospects in 2020.","Trump Policy Gyrations Threaten Fragile Republican Coalition"
"2018-11-15T18:31:04+0000","RIVIERA BEACH, Fla. — Florida concluded the first phase of a tumultuous recount of its midterm election on Thursday, with state officials ordering a manual recount in the hotly contested Senate race between Rick Scott, the Republican governor, and the Democratic incumbent, Bill Nelson.","Recount Ordered in Florida Senate Race as Governor’s Contest Nears End"
"2018-12-13T22:57:02+0000","Rock Hudson did it with Mae West. Ray Charles did it with Betty Carter. Lady Gaga and Joseph Gordon-Levitt did it with a modern twist.","How ‘Baby, It’s Cold Outside’ Went From Parlor Act to Problematic"
"2018-12-17T18:24:37+0000","KHOKHA, Yemen — The first sign of trouble was the helicopter that hovered over the small Yemeni fishing trawler as it cut across the Red Sea. Then a warship appeared, its guns pointed at the boat.","In Saudi Arabia’s War in Yemen, No Refuge on Land or Sea"
"2018-12-19T19:01:16+0000","WASHINGTON — The Federal Reserve raised its benchmark interest rate on Wednesday and signaled that it expects additional rate increases next year in a display of measured confidence in the economy that came despite financial market worries and political pressure to suspend rate increases.","Fed Raises Interest Rates, Showing Confidence in Health of Economy"
"2018-12-10T01:16:42+0000","When a trade war broke out between the world’s two largest economies in June, investors barely blinked. After the Federal Reserve raised interest rates — often a reason for investors to sell stocks — the markets kept climbing. As some of the world’s largest economies began to slow down, American markets largely shrugged it off.","Wall St. Ignored Signs of Trouble for Months. Now It Sees Risks Everywhere."
"2018-12-03T18:52:24+0000","TIJUANA, Mexico — The 30 migrants were huddled under a tree on a cold night as an American government helicopter hovered overhead, its searchlight sweeping the tree’s boughs and the hard earth around it. From where they crouched, the men, women and children could see American soil only yards away, on the other side of the tall border fence separating Mexico from the United States.","With U.S. Soil Achingly Close, Decision Time for Caravan Migrants"
"2018-11-04T10:00:04+0000","WASHINGTON — Wilbur L. Ross Jr. had been Commerce secretary for less than three months, and he was growing impatient.","Inside the Trump Administration’s Fight to Add a Citizenship Question to the Census"
"2018-12-10T20:30:12+0000","LANSING, Mich. — When Michigan Republicans began moving legislation last week to limit the power of newly elected Democratic officials, some liberal activists shouted “shame!” through the Capitol rotunda while others trailed legislators with boom microphones, live-streaming their interactions online to make them uncomfortable.","With Power Grabs in the Midwest, G.O.P. Risks a 2020 Backlash"
"2018-12-01T04:57:27+0000","George Bush, the 41st president of the United States and the father of the 43rd, who steered the nation through a tumultuous period in world affairs but was denied a second term after support for his presidency collapsed under the weight of an economic downturn and his seeming inattention to domestic affairs, died on Friday night at his home in Houston. He was 94.","George Bush, Who Steered Nation in Tumultuous Times, Is Dead at 94"
"2018-11-28T16:53:32+0000","WASHINGTON — Representative Nancy Pelosi overwhelmingly won the Democratic nomination on Wednesday to be speaker when the new Congress convenes in January, but the defection of 32 Democrats signaled that she could still face a divisive fight to lead the House just as the party assumes control.","Pelosi Turns to Arm Twisting After Resounding Vote Leaves Her Just Short of Speakership"
"2018-11-19T11:07:37+0000","TOKYO — Carlos Ghosn, who created an alliance between Nissan and Renault that made it effectively the world’s largest carmaker, was arrested by the authorities in Japan on Monday in a remarkable tumble for one of the industry’s most powerful and admired leaders.","Nissan Chairman, Carlos Ghosn, Is Arrested Over Financial Misconduct Allegations"
