"pub_date","lead_paragraph","main"
"2018-10-14T17:06:03+0000","Sears, which more than a century ago pioneered the strategy of selling everything to everyone, filed for bankruptcy protection early on Monday and laid out a plan for turning its business around.","Sears, the Original Everything Store, Files for Bankruptcy"
"2018-09-18T01:34:19+0000","WASHINGTON — She went public just days before a critical vote and took a polygraph test to bolster her credibility. He unequivocally denied her years-old charges of sexual misconduct. Calls mounted to delay the vote and investigate. It was late September, and a Supreme Court seat hung in the balance.","Echoes of Anita Hill, but in a Different Era for Women"
"2018-06-22T14:59:51+0000","Over a 16-hour period last September, President Trump took aim at the country’s two most popular sports leagues, the N.F.L. and the N.B.A.","Why the N.F.L. and the N.B.A. Are So Far Apart on Social Justice Stances"
"2018-07-10T17:16:35+0000","WASHINGTON — Senate Democrats, facing an uphill struggle to defeat the nomination of Judge Brett M. Kavanaugh to the Supreme Court, opened a broad attack on Tuesday, painting him as an archconservative who would roll back abortion rights, undo health care protections, ease gun restrictions and protect President Trump against the threat of indictment.","Senate Democrats Come Out Swinging in Long-Shot Fight to Block Kavanaugh"
"2018-08-22T02:08:49+0000","WASHINGTON — In two courtrooms 200 miles apart on Tuesday, President Trump’s almost daily attempts to dismiss the criminal investigations that have engulfed his White House all but collapsed.","A One-Two Punch Puts Trump Back on His Heels"
"2018-10-28T16:02:02+0000","PITTSBURGH — As gunfire shattered the prayerful morning stillness of the Tree of Life synagogue, Barry Werber was hiding in a darkened storage room. In front of him was Melvin Wax, a longtime member of the New Light Congregation whose body now lay on the floor. Then a man stepped through a swinging door into the room.","Quiet Day at a Pittsburgh Synagogue Became a Battle to Survive"
"2018-07-30T22:24:01+0000","There it was: Glowering red on the dashboard of the sky like an astrological warning light next to the full Blood Moon Friday. Mars.","Mars Is Frigid, Rusty and Haunted. We Can’t Stop Looking at It."
"2018-07-01T07:00:06+0000","CHILPANCINGO, Mexico — His election campaign for state Congress was only hours old when he started to receive the threats. Sometimes they came by text, other times in phone calls, with an unidentified voice on the other end of the line.","Criminal Groups Seek to Decide Outcome in Many Mexican Races"
"2018-09-22T18:47:36+0000","WASHINGTON — The Senate Judiciary Committee and lawyers for the woman who has accused Judge Brett M. Kavanaugh of sexually assaulting her decades ago reached a tentative agreement on Saturday for her to publicly testify on Thursday, an apparent breakthrough that could alter the course of a bitter confirmation fight.","Tentative Deal Reached for Christine Blasey Ford to Testify on Thursday"
"2018-08-02T09:00:01+0000","In late June, after word emerged that the white supremacists who organized last year’s deadly “Unite the Right” march in Charlottesville, Va., had applied to hold an anniversary rally this month in Washington, a local political activist, Brendan Orsinger, saw that a Facebook event page had been created for a counterprotest.","How Fake Influence Campaigns on Facebook Lured Real People"
"2018-06-13T00:48:05+0000","WASHINGTON — After frenzied late-night negotiations, Speaker Paul D. Ryan defused a moderate Republican rebellion on Tuesday with a promise to hold high-stakes votes on immigration next week, thrusting the divisive issue onto center stage during a difficult election season for Republicans.","Ryan Sets Votes on Immigration as Moderates’ Revolt Falls Short"
"2018-08-31T21:44:02+0000","MOSUL, Iraq — When he was 8 years old, Muhammad says, he watched as fighters from the Islamic State dragged his father from their house in Mosul and shot him dead on the street.","Iraq’s Forgotten Casualties: Children Orphaned in Battle With ISIS"
"2018-07-27T15:26:57+0000","WASHINGTON — With a lineup of prayer meetings, humanitarian forums and religious panels, the National Prayer Breakfast has long brought together people from all over the world for an agenda built around the teachings of Jesus.","At Prayer Breakfast, Guests Seek Access to a Different Higher Power"
"2018-08-02T23:29:10+0000","U.S. Steel. General Motors. AT&T. Exxon Mobil.","Apple’s $1 Trillion Milestone Reflects Rise of Powerful Megacompanies"
"2018-08-15T09:00:16+0000","DALLAS — House Democrats, looking to wrest control of the chamber from Republicans in November, are discarding the lessons of successful midterms past and pressing only a bare-bones national agenda, leaving it to candidates to tailor their own messages to their districts.","Democrats Discard Washington Platform in Bid for House Control"
"2018-10-14T21:54:01+0000","MEXICO BEACH, Fla. — As they built their dream house last year on the shimmering sands of the Gulf of Mexico, Russell King and his nephew, Dr. Lebron Lackey, painstakingly documented every detail of the elevated construction, from the 40-foot pilings buried into the ground to the types of screws drilled into the walls. They picked gleaming paints from a palette of shore colors, chose salt-tolerant species to plant in the beach dunes and christened their creation the Sand Palace of Mexico Beach.","Among the Ruins of Mexico Beach Stands One House, Built ‘for the Big One’"
"2018-10-09T14:13:40+0000","President Trump’s ambassador to the United Nations, Nikki R. Haley, said on Tuesday that she would resign at the end of the year, marking the departure of one of the few high-profile women in the Trump administration.","Nikki Haley to Resign as Trump’s Ambassador to the U.N."
"2018-10-12T09:00:12+0000","WASHINGTON — In 2016, Michelle Obama’s words became the Democrats’ defining creed to counter Donald J. Trump’s battering ram of a presidential campaign: “When they go low, we go high.”","Michelle Obama Wanted Democrats to ‘Go High.’ Now They Aren’t So Sure."
"2018-10-31T20:35:02+0000","CAMBRIDGE, Mass. — Two freshman friends sat across from each other in a common room, comparing notes on how exactly they got into Harvard. In some ways, their situations were opposites: One was a “double legacy,” with two parents who had received Harvard degrees. The other was the son of a police officer and on full financial aid.","5 Harvard Friends, and a Frank Talk About How They Got In"
"2018-08-15T18:40:32+0000","WASHINGTON — President Trump revoked the security clearance of John O. Brennan, the former C.I.A. director under President Barack Obama, on Wednesday in a striking act of retaliation against an outspoken critic. The president threatened to do the same to other former national security officials who have antagonized him.","Trump Revokes Ex-C.I.A. Director John Brennan’s Security Clearance"
"2018-08-27T21:42:46+0000","JACKSONVILLE, Fla. — The off-season had just ended. The competitors, the finest players of a football video game, had gathered on the riverfront in Jacksonville for two days of animated battle. The weekend’s tournament was their first sanctioned chance to show which game-winning moves of the “Madden” franchise they had unlocked.","E-Sports World Is Rocked as Gunman ‘Clearly Targeted Other Gamers’"
"2018-07-25T09:00:12+0000","The amount of corporate taxes collected by the federal government has plunged to historically low levels in the first six months of the year, pushing up the federal budget deficit much faster than economists had predicted.","How the Trump Tax Cut Is Helping to Push the Federal Deficit to $1 Trillion"
"2018-07-31T22:49:49+0000","WASHINGTON — President Trump has given Republicans good reason to tolerate his unruly leadership style. His tax cuts, deregulation push and nomination of conservative judges amount to the most orthodox Republican agenda any president has pursued since Ronald Reagan.","Charles Koch Takes On Trump. Trump Takes On Charles Koch."
"2018-06-23T16:00:04+0000","BROWNSVILLE, Tex. — The mayor of this Texas border city has been dealing with a crisis.","Is the Border in Crisis? ‘We’re Doing Fine, Quite Frankly,’ a Border City Mayor Says"
"2018-10-27T14:59:25+0000","PITTSBURGH — Armed with an AR-15-style assault rifle and at least three handguns, a man shouting anti-Semitic slurs opened fire inside a Pittsburgh synagogue Saturday morning, killing at least 11 congregants and wounding four police officers and two others, the authorities said.","11 Killed in Synagogue Massacre; Suspect Charged With 29 Counts"
"2018-10-06T21:47:11+0000","WASHINGTON — Judge Brett M. Kavanaugh sat in the anteroom of Room 216 in the Hart Senate Office Building, a sterile, living-room-like space with a couch and a couple of armchairs and a large television on the wall. His chances of joining the Supreme Court seemed to be vanishing. “Disaster,” read the text message from one Republican.","Show How You Feel, Kavanaugh Was Told, and a Nomination Was Saved"
"2018-06-05T13:24:18+0000","OAKLAND, Calif. — It’s like watching Itzhak Perlman play with a high school ensemble that forgot its sheet music. Or listening to Pavarotti forced not only to sing but to play the violins, harps and flutes, too.","LeBron James: The Strange Thrill of a One-Man Show"
"2018-07-28T16:57:47+0000","The lawyer nominated to run the Superfund toxic cleanup program is steeped in the complexities of restoring polluted rivers and chemical dumps. He spent more than a decade on one of the nation’s most extensive cleanups, one involving Dow Chemical’s sprawling headquarters in Midland, Mich.","From Dow’s ‘Dioxin Lawyer’ to Trump’s Choice to Run Superfund "
"2018-07-31T16:15:47+0000","BEIJING — China’s top leader, Xi Jinping, seemed indomitable when lawmakers abolished a term limit on his power early this year. But months later, China has been struck by economic headwinds, a vaccine scandal and trade battles with Washington, emboldening critics in Beijing who are questioning Mr. Xi’s sweeping control.","As China’s Woes Mount, Xi Jinping Faces Rare Rebuke at Home"
"2018-08-01T21:07:20+0000","Anticipating the release of a Pennsylvania grand jury report exposing decades of mishandled sexual abuse cases in the Roman Catholic Church, the bishop of Harrisburg on Wednesday ordered that the names of former bishops dating to the 1940s be stripped from church buildings.","Pennsylvania Diocese Orders Removal of Former Bishops’ Names From Church Buildings"
"2018-08-31T18:56:40+0000","On Tuesday, her outfit consisted of a lacy crimson gown, towering scarlet Christian Louboutin heels, and cherry-red lipstick and nail polish. On Wednesday, she had been changed into a pale, shimmering blue frock, again with matching heels. On Thursday, she wore a rose gold custom-knit suit by St. John’s, again paired with Christian Louboutins. ","Even at Her Funeral Celebrations, Aretha Franklin Was the Height of Glamour"
"2018-09-26T18:49:40+0000","As accusations of sexual impropriety have threatened to upend the confirmation of Judge Brett M. Kavanaugh to the Supreme Court, a common theme has emerged connecting the decades-old alleged incidents: heavy drinking.","At the Center of the Kavanaugh Accusations: Heavy Drinking"
"2018-10-15T12:52:08+0000","WASHINGTON — Saudi Arabia was preparing an alternative explanation of the fate of a dissident journalist on Monday, saying he died at the Saudi Consulate in Istanbul two weeks ago in an interrogation gone wrong, according to a person familiar with the kingdom’s plans. In Washington, President Trump echoed the possibility that Jamal Khashoggi was the victim of “rogue killers.”","Saudis May Admit Khashoggi Was Killed in Interrogation by Mistake"
"2018-06-24T17:26:55+0000","President Trump unleashed an aggressive attack Sunday on unauthorized immigrants and the judicial system that handles them, saying that those who cross into the United States illegally should be sent back immediately without due process or an appearance before a judge.","Trump Calls for Depriving Immigrants Who Illegally Cross Border of Due Process Rights"
"2018-09-04T07:00:14+0000","CAIRO — When a new bout of fighting between rival militias engulfed the Libyan capital in recent days, badly shaking the fragile United Nations-backed government, some combatants picked up rifles and rocket launchers and headed into the streets.","A Facebook War: Libyans Battle on the Streets and on Screens"
"2018-06-01T09:00:22+0000","Sign up for California Today for the latest news on the June 5 primary and more here.","Vulnerable Republicans See Immigration as Political Salvation"
"2018-07-02T00:07:34+0000","WASHINGTON — President Trump’s national security adviser said on Sunday that North Korea could dismantle all of its nuclear weapons, threatening missiles and biological weapons “in a year,” a far more aggressive schedule than the one Secretary of State Mike Pompeo outlined for Congress recently, reflecting a strain inside the administration over how to match promises with realism.","As Bolton Says North Korea Could Disarm in a Year, Reality Lags Promises"
"2018-10-20T16:25:56+0000","Saudi Arabia’s explanation on Saturday only added to the international uproar over the killing of the dissident Jamal Khashoggi in Istanbul. President Trump appeared to step back from an earlier expression of confidence in this new description of events that Mr. Khashoggi was strangled after a fistfight — skeptics focused on apparent gaps in the narrative and Turkey threatened to undermine the already shaky Saudi account with its own rival investigation.","Saudi Explanation of Jamal Khashoggi’s Killing Fails to Squelch Skepticism"
"2018-10-01T09:00:11+0000","PROVIDENCE, R.I. — At a Democratic rally in a downtown ballroom Sunday evening, Gov. Gina Raimondo of Rhode Island spoke vividly about the Senate hearings on the sexual assault allegations against Judge Brett M. Kavanaugh, saying her “stomach turned” as she watched. Senator Sheldon Whitehouse was indignant, vowing “no more Kavanaughs” if the Democrats win control of the Senate in November.","Biden Is Preparing for 2020. Can He Overcome the Hill-Thomas Hearings?"
"2018-06-11T00:13:54+0000","WASHINGTON — At the rockiest annual meeting of major Western powers in decades, President Trump criticized the tariffs imposed on American goods as “ridiculous and unacceptable” and vowed to put an end to being “like a piggy bank that everybody is robbing.”","Trump Upends Global Trade Order Built by U.S."
"2018-07-10T09:00:13+0000","YENIKOY, Turkey — Looming like a fortress over the Black Sea, Istanbul’s new airport has been engineered to provoke awe, underscoring Turkey’s desire to reclaim its imperial glory.","Turkey’s Economy Is So Hot That It May Face a Meltdown"
"2018-08-04T17:39:12+0000","WASHINGTON — Twelve days after a young Russian gun-rights activist gained access to some of America’s most prominent conservatives, at an elegant dinner near the Capitol, a Republican operative was eager to keep the momentum going.","Beyond the N.R.A.: Maria Butina’s Peculiar Bid for Russian Influence"
"2018-10-03T22:42:39+0000","MADISON, W.Va. — Lula Hill voted in just about every election once she became old enough in 1952. Her coal mining family of registered Democrats believed that elections were like church services: You didn’t skip them.","Planning to Vote in the November Election? Why Most Americans Probably Won’t"
"2018-07-26T22:44:24+0000","WASHINGTON — When President Trump called a truce with the European Union over trade, the general outlines of his plan sounded familiar. It echoed of earlier negotiations — the ones started under President Barack Obama and shelved by Mr. Trump last year.","Trump’s Trade Truce With Europe Has a Familiar Feel: It Mirrors Obama’s Path"
"2018-08-09T19:25:36+0000","Jenine James no longer worries about getting stranded when the subways and buses are unreliable — a constant frustration these days — or cannot take her to where she needs to go. Her Plan B: Uber.","Riders Wonder: With Uber as New York’s Plan B, Is There a Plan C?"
"2018-08-19T21:02:46+0000","The green litter basket had stood on a street corner in Harlem for as long as anyone could remember, collecting unwanted plastic bottles, candy wrappers and crumpled bags and papers.","Harlem’s Trash Bins Were Overflowing. So the City Took 223 Away."
"2018-06-28T00:29:45+0000","WASHINGTON — President Trump’s time in office has been tumultuous, his term dogged by the special counsel investigation, his major legislative achievements few and his political prospects clouded by the chances of a Democratic Party midterm wave.","Anthony Kennedy’s Exit May Echo for Generations"
"2018-10-18T20:39:25+0000","ERIE, Pa. — The Justice Department has opened an investigation into Roman Catholic dioceses in Pennsylvania accused of covering up sex abuse for decades, a significant escalation in scrutiny of the church.","Justice Department Investigates Pennsylvania Dioceses Accused of Sex Abuse Cover-Up"
"2018-10-12T18:27:11+0000","PHILADELPHIA — One morning last year, Michele Carter woke up to find an eviction notice slipped under her apartment door. She had to move, she was later told, to make way for the renovation of her high-rise and the higher-paying tenants it would bring.","With Market Hot, Landlords Slam the Door on Section 8 Tenants"
"2018-07-14T09:00:08+0000","Do not misbehave. Do not sit on the floor. Do not share your food. Do not use nicknames. Also, it is best not to cry. Doing so might hurt your case.","Cleaning Toilets, Following Rules: A Migrant Child’s Days in Detention"
"2018-07-27T12:31:29+0000","Tax cuts and federal spending are adding fuel to the already strong economy, putting the United States on a pace for its best year of growth in well over a decade.","Economy Hits a High Note, and Trump Takes a Bow"
"2018-06-02T16:27:23+0000","WASHINGTON — President Trump never tires of pointing out that his predecessors left him the “mess” of a nuclear-armed North Korea — a legacy of errors he vows not to repeat.","Trump Veers to a Korea Plan That Echoes Failures of the Past"
"2018-07-16T19:15:02+0000","WASHINGTON — A Russian woman who tried to broker a secret meeting between Donald J. Trump and the Russian president, Vladimir V. Putin, during the 2016 presidential campaign was charged Monday and accused of working with Americans to carry out a secret Russian effort to influence American politics.","Mariia Butina, Who Sought ‘Back Channel’ Meeting for Trump and Putin, Is Charged as Russian Agent"
"2018-10-23T09:00:01+0000","A neighbor walking his dog in the East Village saw the man one night, sitting motionless behind the wheel inside a parked car. Two days later, he was still there. The windows were up, the engine off — this during an August heat wave. The neighbor called 911.","His Body Was Behind the Wheel for a Week Before It Was Discovered. This Was His Life."
"2018-06-12T20:42:06+0000","WASHINGTON — A federal judge on Tuesday approved the blockbuster merger between AT&T and Time Warner, rebuffing the government’s effort to stop the $85.4 billion deal, in a decision that is expected to unleash a wave of corporate takeovers.","AT&T Wins Approval for $85.4 Billion Time Warner Deal in Defeat for Justice Dept."
"2018-09-13T22:34:55+0000","LAWRENCE, Mass. — Violent explosions and billowing fires tore through three towns north of Boston late Thursday afternoon, damaging dozens of houses, forcing thousands of stunned residents to evacuate and plunging much of the region into an eerie darkness.","Dozens of Homes Burn in Andover and Lawrence, Mass., Gas Explosions"
"2018-08-23T01:48:22+0000","The federal campaign finance and tax evasion case that is embroiling the White House began in the unlikeliest of places: the world of supermarket tabloids.","Anatomy of a Crime: Sex, Hush Money and a Trump Fixer’s Guilty Plea"
"2018-07-16T18:57:47+0000","WASHINGTON — For nearly two years, Republicans have watched uncomfortably, and often in silence, as President Trump has swatted away accusations that Russia interfered in the 2016 presidential race, attacked his own intelligence agencies and flattered President Vladimir V. Putin of Russia.","Republicans Rebuke Trump for Siding With Putin as Democrats Demand Action"
"2018-10-13T09:00:06+0000","BEIJING — Rukiya Maimaiti, a local propaganda official in China’s far west, warned her colleagues to steel themselves for a wrenching task: detaining large numbers of ethnic Uighurs and other Muslim minorities.","The Leaders Who Unleashed China’s Mass Detention of Muslims"
"2018-08-15T22:26:50+0000","PITTSBURGH — John Cabon stood quietly and crossed himself before a statue of the Virgin Mary outside St. Paul’s, the mother church of the Pittsburgh Diocese.","‘It’s Really Hard to Be a Catholic’: The Pain of Reading the Sex Abuse Report"
"2018-08-01T14:15:47+0000","WASHINGTON — President Trump called on Attorney General Jeff Sessions on Wednesday to end the special counsel’s inquiry into Russia’s interference in the 2016 election, issuing an unambiguous directive on Twitter to shut down an investigation that even now is scrutinizing his tweets for evidence of obstruction.","Trump Tells Sessions to ‘Stop This Rigged Witch Hunt Right Now’"
"2018-07-20T00:24:21+0000","Facebook was once the most nimble company of its generation. The speed at which it adapted to every challenge was legendary. It needed only about a decade to go from a dorm-room start-up to the largest and most influential communications platform in the world.","What Stays on Facebook and What Goes? The Social Network Cannot Answer"
"2018-07-02T19:49:18+0000","Every weekend during soccer season in Britain, security personnel find them in stadiums, tapping furiously at their phones or talking nonstop into a mic — mysterious customers often wearing hoodies to conceal earpieces and their identity. While focused with unwavering intensity on the action of the game, they show none of the engagement and excitement of the ordinary fans around them.","When Sports Betting Is Legal, the Value of Game Data Soars"
"2018-08-29T22:25:13+0000","HEMPSTEAD, N.Y. — After months of shadowboxing from afar, Gov. Andrew M. Cuomo and Cynthia Nixon clashed up close in a heated debate on Wednesday that featured sharp attacks, flashes of frustration and two competing visions for the Democratic Party and New York.","‘Can You Stop Interrupting?’ ‘Can You Stop Lying?’ Cuomo and Nixon Clash in Debate."
"2018-07-18T15:52:43+0000","WASHINGTON — For four years, a Russian accused of being a covert agent pursued a brazen effort to infiltrate conservative circles and influence powerful Republicans while she secretly was in contact with Russian intelligence operatives, a senior Russian official and a billionaire oligarch close to the Kremlin whom she called her “funder,” federal prosecutors said on Wednesday.","Maria Butina, Suspected Secret Agent, Used Sex in Covert Plan, Prosecutors Say"
"2018-10-04T09:00:11+0000","AMERICUS, Ga. — Lorena Barnum Sabbs thought the past really was past. Born 67 years ago in a segregated hospital, she was arrested when she was 11 for trying to integrate the local movie theater and locked in a stockade for several days without beds, working toilets or running water. Later, as one of the first black girls to attend the formerly whites-only high school, she ventured to the bathroom only in groups for fear of attacks.","Driven by South’s Past, Black Women Seek Votes and a New Future"
"2018-08-18T00:14:09+0000","It was Aretha Franklin’s first No. 1 hit, the cry of empowerment that has defined her for generations: “Respect.”","How Aretha Franklin’s ‘Respect’ Became a Battle Cry for Musicians Seeking Royalties"
"2018-07-09T00:44:52+0000","MAE SAI, Thailand — When the wail of the ambulance siren first reached the Thai village, people started cheering: The sound meant one of the boys trapped in a cave for more than two weeks was out at last and on his way to the hospital.","In Daring Underwater Cave Rescue, 4 of 13 Thai Are Freed"
"2018-10-28T00:37:56+0000","PITTSBURGH — Saturday morning in Squirrel Hill has for more than 100 years meant certain familiar rituals. The handing out of prayer books as latecomers quietly arrive at temple, the genial shouts of ‘Shabbat shalom’ across neighborhood streets as friends spot old friends after services.","Used to Hearing ‘Shabbat Shalom,’ a Historic Jewish Enclave Rings Out With Gunshots"
"2018-07-22T12:42:53+0000","CLEVELAND, Miss. — Dinesh Chawla has long run his family’s hotel business from a high-top table at a Hampton Inn on the edge of this out-of-the-way Mississippi Delta town. It used to be the kind of work that usually involved friends and neighbors.","Their Father Was a Refugee in India. Now They’ve Teamed Up With the Trumps."
"2018-06-29T21:24:57+0000","GUADALAJARA, Mexico — Andrés Manuel López Obrador nodded at the sea of red T-shirts and flag-waving devotees jammed into a plaza in Guadalajara.","The Firebrand Leftist Far Ahead in Mexico’s Presidential Polls"
"2018-06-04T15:12:10+0000","LJUBLJANA, Slovenia — By finishing first in national elections in Slovenia on Sunday, the hard-liner Janez Jansa has ridden a right-wing populist wave into power in yet another European country. Among those he can thank is Viktor Orban, the Hungarian prime minister, who campaigned at his side and darkly warned that the election was about “the survival of the Slovenian nation.”","Safe in Hungary, Viktor Orban Pushes His Message Across Europe"
"2018-10-26T17:57:53+0000","The four days that sank Megyn Kelly and sparked a vicious standoff inside NBC News began with a simple, cheery welcome to her “Today” show audience.","Megyn Kelly’s Crash at NBC in One Word (Hers): ‘Wow’"
"2018-07-03T22:08:49+0000","WARSAW — Poland’s government carried out a sweeping purge of the Supreme Court on Tuesday night, eroding the judiciary’s independence, escalating a confrontation with the European Union over the rule of law and further dividing this nation. Tens of thousands took to the streets in protest.","Poland Purges Supreme Court, and Protesters Take to Streets"
"2018-06-06T13:24:28+0000","Despite a $12 million ad blizzard by a giant tobacco company, voters in San Francisco resoundingly supported a new ban on the selling of flavored tobacco products, including vaping liquids packaged as candies and juice boxes, and menthol cigarettes.","San Francisco Voters Uphold Ban on Flavored Vaping Products"
"2018-06-16T14:36:20+0000","LONDON — Only a few months ago, the global economy appeared to be humming, with all major nations growing in unison. Now, the world’s fortunes are imperiled by an unfolding trade war.","Just the Fear of a Trade War Is Straining the Global Economy"
"2018-06-09T15:32:26+0000","QUEBEC CITY — President Trump upended two days of global economic diplomacy late Saturday, refusing to sign a joint statement with America’s allies, threatening to escalate his trade war on the country’s neighbors and deriding Canada’s prime minister as “very dishonest and weak.”","Trump Refuses to Sign G-7 Statement and Calls Trudeau ‘Weak’"
"2018-09-24T18:12:23+0000","WASHINGTON — Judge Brett M. Kavanaugh, facing new allegations of sexual impropriety and growing doubts over his confirmation to the Supreme Court, mounted an aggressive defense of himself on Monday, vowing to fight the “smears” and declaring that he will not withdraw his nomination.","Brett Kavanaugh Vows to Fight ‘Smears’ and Will Not Withdraw"
"2018-10-26T16:39:12+0000","AVENTURA, Fla. — On Twitter, Cesar Sayoc Jr. lashed out at immigrants, gun control advocates, and prominent Democratic politicians. On Facebook, he misspelled a racial epithet, directing it at the likes of Oprah Winfrey and former President Barack Obama.","Living in a Van Plastered With Hate, Bombing Suspect Was Filled With Right-Wing Rage"
"2018-08-09T16:05:15+0000","When the National Rifle Association brought its Carry Guard insurance program to New York in April of last year, it marketed it as the solution to a pressing concern among its loyal followers, a protection against legal fees that could arise from firing a weapon in self-defense.","The N.R.A. Has Declared War on Andrew Cuomo. He Couldn’t Be Happier."
"2018-10-16T12:12:32+0000","BEIRUT, Lebanon — The Trump administration pushed back on Tuesday against rising condemnation of Saudi Arabia and showed support for its crown prince, who has been linked to the disappearance and possible murder of a leading dissident journalist inside a Saudi consulate in Turkey.","Trump Jumps to the Defense of Saudi Arabia in Khashoggi Case"
"2018-10-09T12:13:28+0000","ANKARA, Turkey — Top Turkish security officials have concluded that the Saudi dissident Jamal Khashoggi was assassinated in the Saudi Consulate in Istanbul on orders from the highest levels of the royal court, a senior official said Tuesday.","Turkish Officials Say Khashoggi Was Killed on Order of Saudi Leadership"
"2018-08-29T04:42:08+0000","DALIAN, China — In April, on the 69th anniversary of the founding of China’s Navy, the country’s first domestically built aircraft carrier stirred from its berth in the port city of Dalian on the Bohai Sea, tethered to tugboats for a test of its seaworthiness.","With Ships and Missiles, China Is Ready to Challenge U.S. Navy in Pacific"
"2018-08-23T17:54:36+0000","Federal prosecutors reached an immunity deal with the tabloid executive David J. Pecker, a key witness in their monthslong investigation into payments during the 2016 campaign to two women who said they had affairs with Donald J. Trump, according to two people familiar with the investigation.","David Pecker, Chief of National Enquirer’s Publisher, Is Said to Get Immunity in Trump Inquiry"
"2018-06-11T14:31:10+0000","WASHINGTON — The Supreme Court on Monday upheld Ohio’s aggressive efforts to purge its voting rolls, siding with Republicans in the latest partisan battle over how far states can go in imposing restrictions on voting.","Supreme Court Upholds Ohio’s Purge of Voting Rolls"
"2018-07-07T01:00:00+0000","WASHINGTON — Representative Jim Jordan is facing the kind of slowly percolating scandal that would bring down other politicians in other times, as new accusers step forward by the day to say the wrestling coach turned politician was aware of sexual misconduct at Ohio State University but did nothing to stop it.","Jim Jordan Is Defiant as Allegations Mount, and Supporters Point to ‘Deep State’"
"2018-10-21T18:18:25+0000","LAS VEGAS — Children ripped from their parents’ arms and held in sweltering tent cities. Immigration raids outside hospitals, schools and courthouses. An onslaught of ads and speeches delivering insults and racist remarks.","As Democrats Court Latinos, Indifference Is a Powerful Foe"
"2018-08-14T00:05:00+0000","WASHINGTON — The white supremacists who alarmed the nation a year ago on the streets of Charlottesville, Va., with their tiki torches and hateful chants show signs, at least temporarily, of being pushed back into the shadows after months of legal challenges, counterprotests and internal strife.","A Year After Charlottesville, Disarray in the White Supremacist Movement"
"2018-06-22T09:00:30+0000","AL KHOBAR, Saudi Arabia — With her bubble-gum pink hair and stylishly ripped jeans, Doaa Bassem goes a long way to redefining what it means to be a Saudi woman these days.","Saudi Women Can Drive, but Here’s the Real Roadblock"
"2018-08-14T18:22:07+0000","Bishops and other leaders of the Roman Catholic Church in Pennsylvania covered up child sexual abuse by more than 300 priests over a period of 70 years, persuading victims not to report the abuse and law enforcement not to investigate it, according to a searing report issued by a grand jury on Tuesday.","Catholic Priests Abused 1,000 Children in Pennsylvania, Report Says"
"2018-06-18T09:00:11+0000","ISTANBUL — Public schools are closing, on little or no notice, and being replaced by religious schools. Exams are scrapped by presidential whim. Tens of thousands of public teachers have been fired. Outside religious groups are teaching in schools, without parental consent.","Erdogan’s Plan to Raise a ‘Pious Generation’ Divides Parents in Turkey"
"2018-08-21T06:00:05+0000","By his own account, Alejandro Cruz-Guzman’s five children have received a good education at public schools in St. Paul. His two oldest daughters are starting careers in finance and teaching. Another daughter, a high-school student, plans to become a doctor.","How Do You Get Better Schools? Take the State to Court, More Advocates Say"
"2018-08-22T09:00:03+0000","The party has been going for nearly a decade. But a lot of Americans haven’t been celebrating.","Bull Market Hits a Milestone: 3,453 Days. Most Americans Aren’t at the Party."
"2018-07-05T20:52:44+0000","VIENNA — Austria’s young chancellor, Sebastian Kurz, was only 9 when most of Europe dismantled its border checkpoints. Like others of his generation, he took for granted that he could study in other European countries and cross the Continent by rail without his passport.","For Europe, Cutting the Flow of Migrants Challenges Basic Ideals"
"2018-06-02T16:54:51+0000","When Michael Lewis had an idea for his next book, a contemporary political narrative, he decided he would test it out first as a 10,000-word magazine article, as he often does before committing to a yearslong project.","Want to Read Michael Lewis’s Next Work? You’ll Be Able to Listen to It First"
"2018-06-22T01:05:30+0000","WASHINGTON — President Trump, spurred on by conservatives who want him to slash safety net programs, unveiled on Thursday a plan to overhaul the federal government that could have a profound effect on millions of poor and working-class Americans.","Behind Trump’s Plan to Overhaul the Government: Scaling Back the Safety Net"
"2018-07-10T16:12:27+0000","RIGA, Latvia — Near midnight on the outskirts of the Latvian capital, close to 100,000 spectators joined 16,500 singers last week in a song about a mystical castle that is submerged when foreign powers hold sway only to rise again.","Trump Derides NATO as ‘Obsolete.’ Baltic Nations See It Much Differently."
"2018-08-30T00:40:57+0000","TALLAHASSEE, Fla. — Andrew Gillum waged a quixotic Democratic primary campaign for Florida governor, defeating wealthy rivals who outspent him, dismissing moderate naysayers who questioned him and believing until the end that an unorthodox strategy of excitement generated mostly by word of mouth would propel him to victory.","Andrew Gillum Pulled Off the Upset of a Lifetime. Now Comes the Hard Part."
"2018-09-30T17:36:01+0000","WASHINGTON — In the shadow of a titanic confirmation fight, the Supreme Court will return to the bench on Monday with a docket that offers an opportunity to lower the temperature.","A Quiet Docket May Be Just the Right Medicine for the Supreme Court"
"2018-07-11T18:58:03+0000","BRUSSELS — President Trump escalated his campaign of criticism against European allies on Wednesday, accusing Germany of being “captive to Russia” and demanding that all NATO members double their military spending targets.","Trump Presses NATO on Military Spending, but Signs Its Criticism of Russia"
"2018-07-30T21:19:28+0000","WASHINGTON — When they present their evidence in the financial fraud trial of Paul Manafort beginning this week, federal prosecutors have promised the judge, no government witness will even utter the word Russia.","Manafort’s Trial Isn’t About Russia, but It Will Be in the Air"
