"pub_date","lead_paragraph","main"
"2019-06-18T12:04:24+0000","WASHINGTON — To President Trump, economics has always been a zero-sum game: If another country is winning, the United States must be losing.","Trump Accuses Europe of Bolstering Its Economy at America’s Expense"
"2019-09-19T18:03:18+0000","The skies are emptying out.","Birds Are Vanishing From North America"
"2019-10-09T11:57:13+0000","BERLIN — A heavily armed gunman with a live-streaming head camera tried to storm a synagogue in eastern Germany on Wednesday as congregants observed the holiest day in Judaism. Foiled by a locked door, he killed two people outside and wounded two others in an anti-Semitic spree that smacked of far-right terrorism.","Assailant Live-Streamed Attempted Attack on German Synagogue"
"2019-09-27T19:33:19+0000","LOS ANGELES — A federal judge on Friday rejected new regulations that would allow the government to hold children and their parents in detention for indefinite periods, one of the Trump administration’s signature efforts to curtail the large number of families arriving from Central America.","Judge Blocks Trump Administration Plan to Detain Migrant Children"
"2019-06-14T21:28:46+0000","BEIJING — A trip to the sauna. A golf club membership. Luxury watches. Neatly packed bricks of red Chinese bills worth $220,000.","Bribes and Backdoor Deals Help Foreign Firms Sell to China’s Hospitals"
"2019-07-07T09:00:09+0000","LAS VEGAS — When Beth Krerowicz began reviewing the platoon of Democratic presidential candidates, her first instinct was to back Joseph R. Biden Jr., whom she saw as the strongest opponent to President Trump.","Warren and Harris Rise in Democratic Primary, Challenging Male Front-Runners"
"2019-10-16T15:47:49+0000","WASHINGTON — President Trump faced off against both parties in Congress on Wednesday in an extraordinary confrontation over his decision to abandon America’s Kurdish allies as the vast majority of House Republicans joined Democrats to condemn his policy in an overwhelming vote.","Trump Lashes Out on Syria as Republicans Rebuke Him in House Vote"
"2019-07-18T15:54:03+0000","[What you need to know to start the day: Get New York Today in your inbox.]","New Charges in Stormy Daniels Hush Money Inquiry Are Unlikely, Prosecutors Signal"
"2019-09-23T23:59:09+0000","WASHINGTON — The last time he was accused of collaborating with a foreign power to influence an election, he denied it and traveled the country practically chanting, “No collusion!” This time, he is saying, in effect, so what if I did?","Instead of ‘No Collusion!’ Trump Now Seems to Be Saying, So What if I Did?"
"2019-09-24T21:10:04+0000","In an 11th-hour reversal, the superstar singer Plácido Domingo withdrew on Tuesday from the Metropolitan Opera’s production of Verdi’s “Macbeth” and indicated he would not return to the Met, amid rising tensions over the company’s response to allegations that he had sexually harassed multiple women.","Plácido Domingo Leaves Met Opera Amid Sexual Harassment Inquiry"
"2019-07-06T15:49:11+0000","LOS ANGELES — In the bottom of the fourth inning, Dodger Stadium swayed. Rides at Disneyland were evacuated, and so were movie theaters in Los Angeles. Near Palm Springs, pools sloshed and chandeliers at a casino rocked. And in the Mojave Desert town of Ridgecrest, Calif., fires roared, power went out and grocery store shelves came crashing down.","Southern California Earthquake Rattles a State Wary of the ‘Big One’"
"2019-06-29T09:59:01+0000","BUNGA TANJUNG, Indonesia — The men came at Hope and her baby with spears and guns. But she would not leave. There was no place for her to go.","One Casualty of the Palm Oil Industry: An Orangutan Mother, Shot 74 Times"
"2019-08-19T16:41:07+0000","[For more about police violence and unrest, go here]","Daniel Pantaleo, Officer Who Held Eric Garner in Chokehold, Is Fired"
"2019-08-12T07:00:13+0000","MONACA, Pa. — The 386-acre property looks like a giant Lego set rising from the banks of the Ohio River. It is one of the largest active construction projects in the United States, employing more than 5,000 people. ","A Giant Factory Rises to Make a Product Filling Up the World: Plastic"
"2019-10-20T21:30:02+0000","LÉOGÂNE, Haiti — The small hospital was down to a single day’s supply of oxygen and had to decide who would get it: the adults recovering from strokes and other ailments, or the newborns clinging to life in the neonatal ward.","‘There Is No Hope’: Crisis Pushes Haiti to Brink of Collapse"
"2019-09-13T03:35:51+0000","Former Vice President Joseph R. Biden Jr. jammed his finger skyward, eyes narrowing like his polling advantage, accusing the “socialist” to his right, Senator Bernie Sanders, and the “distinguished friend” to his left, Senator Elizabeth Warren, of hawking infeasible health care proposals loaded with dubious math.","Zingers, Groaners and a Trump Pile-On: ‘That’s Called the Democratic Primary’"
"2019-07-19T21:20:26+0000","WASHINGTON — At his star-spangled Independence Day extravaganza this month, President Trump singled out Gene Kranz, the legendary Apollo flight director. “Gene,” the president said, “I want you to know that we’re going to be back on the moon very soon — and someday soon, we will plant the American flag on Mars.”","For 50 Years Since Apollo 11, Presidents Have Tried to Take That Next Giant Leap"
"2019-10-16T15:48:09+0000","General Motors and the autoworkers’ union, confronting a period of flagging sales after years of record profits, reached a tentative contract deal on Wednesday that could end the company’s longest strike in half a century.","G.M. and U.A.W. Reach Deal That Could End Strike"
"2019-07-19T14:30:37+0000","LONDON — Iran seized at least one British oil tanker in a vital Persian Gulf waterway on Friday, a sharp escalation of tensions with the West that revived fears of a military clash, even as voices on both sides appeared to be seeking room for negotiations.","Iran’s Seizure of British Vessel Further Roils Gulf Region"
"2019-08-28T03:42:20+0000","The Sackler family would give up ownership of Purdue Pharma, the company blamed for much of the opioid epidemic, and pay $3 billion of their own money under terms of a settlement proposal to resolve thousands of federal and state lawsuits, according to a person familiar with the negotiations.","Sacklers Would Give Up Ownership of Purdue Pharma Under Settlement Proposal"
"2019-06-29T13:31:38+0000","The Democratic debates this past week provided the clearest evidence yet that many of the leading presidential candidates are breaking with the incremental politics of the Clinton and Obama eras, and are embracing sweeping liberal policy changes on some of the most charged public issues in American life, even at the risk of political backlash.","Liberal Democrats Ruled the Debates. Will Moderates Regain Their Voices?"
"2019-08-09T20:53:52+0000","WEST END VILLAGE, Anguilla — Sunset is as much a part of the package at the Malliouhana resort hotel as the warm face towels at check-in and morning yoga on the beach. Guests gather at plush patio sofas, tented cabanas, poolside lounges, bar stools and day beds, signature Rum Punches in hand, to watch a daily natural occurrence as if it were a blockbuster show.","The Caribbean Resort, the Investment Banker and the Dead Handyman"
"2019-06-02T09:00:10+0000","WASHINGTON — Google and Amazon have thrived as American regulators largely kept their distance. That may be changing.","Google and Amazon Are at the Center of a Storm Brewing Over Big Tech"
"2019-08-09T21:59:55+0000","The woman, grievously wounded in the mass shooting at a Walmart, lay on an operating table at the University Medical Center of El Paso as the chief of surgery, Dr. Alan Tyroch, turned her to clean the exit wounds. He knew what to expect, but it was still a horrific sight. She had two gaping holes the size of a man’s fist in her side and a third the size of a silver dollar where bullets had burst from her body.","Surgeons Labored to Save the Wounded in El Paso Mass Shooting"
"2019-09-05T23:13:10+0000","CHARLESTON, S.C. — After its deadly rampage across the Bahamas and brush of Florida, Hurricane Dorian pounded the Carolinas on Thursday as its center closed in on Cape Fear, N.C., sowing fear and worry from the elegant streets of downtown Charleston to the jigsaw puzzle that is North Carolina’s barrier islands.","Hurricane Dorian Becomes a Carolina Problem With a Fierce Lashing of the Coast"
"2019-08-28T23:53:12+0000","JERUSALEM — Israel has carried out a series of attacks across the Middle East in recent weeks to prevent Iran from equipping its Arab allies with precision-guided missiles, drones and other sophisticated weapons that could challenge Israel’s defenses.","The Israel-Iran Shadow War Escalates and Breaks Into the Open"
"2019-08-30T09:00:19+0000","SOUTH BEND, Ind. — On a Tuesday in March, just after Pete Buttigieg began to catch fire with Democrats nationally, he flew home for his final State of the City address.","Pete Buttigieg Was Rising. Then Came South Bend’s Policing Crisis."
"2019-07-22T07:00:05+0000","CLEARLAKE, Calif. — Two thousand homes lost and two-thirds of the land burned: The residents of Lake County, a sparsely populated area north of Napa Valley, understand better than most the devastating cost of wildfires in recent years.","California, Wary of More Wildfires, Is Paying for Them Already"
"2019-10-13T09:00:11+0000","ANKENY, Iowa — When Donald Trump was elected, John Olsen felt enraged by the racial tension that fueled his rise, the silence of his white neighbors and the stories of racial discrimination he heard from his nonwhite friends. ","How ‘White Guilt’ in the Age of Trump Shapes the Democratic Primary"
"2019-10-03T15:27:44+0000","WASHINGTON — President Trump, already facing impeachment for pressuring Ukraine to investigate his political rivals, publicly called on China on Thursday to examine former Vice President Joseph R. Biden Jr. as well, an extraordinary request for help from a foreign power that could benefit him in next year’s election.","Trump Publicly Urges China to Investigate the Bidens"
"2019-08-08T09:00:22+0000","FERGUSON, Mo. — David Morrison carries the scars of Ferguson’s upheaval. A veteran protester, he has fled gunshots and tear gas, marched, waved signs and played dead on the asphalt in years of activism that unspooled after a white police officer killed an unarmed black teenager named Michael Brown. “I’m so angry!” he shouts.","He’s a Veteran of Upheaval, Molded by Ferguson’s Traumas. He’s 7."
"2019-07-29T09:00:11+0000","As aides and allies watched Joseph R. Biden Jr.’s first debate performance last month, their initial optimism about his abilities turned to alarm as Senator Kamala Harris laced into him over race and busing.","Why Joe Biden’s Age Worries Some Democratic Allies and Voters"
"2019-10-12T09:00:18+0000","James Comey slumps strategically in restaurants — all 6-foot-8 of him, drooping faux-furtively with his back to the room — and daydreams about deleting the civic-minded Twitter feed where a bipartisan coalition pronounces him a national disgrace.","James Comey Would Like to Help"
"2019-09-06T16:38:49+0000","WASHINGTON — The White House is considering a plan that would keep most refugees who are fleeing war, persecution and famine out of the United States, significantly cutting back a decades-old program, according to current and former administration officials.","Trump Administration Considers a Drastic Cut in Refugees Allowed to Enter U.S."
"2019-09-07T16:12:39+0000","WASHINGTON — At a table in the lobby bar of the Trump International Hotel this week, the final details of a black-tie, 40th anniversary gala for the Concerned Women for America were being worked out by the conservative group’s staff.","Checking In at Trump Hotels, for Kinship (and Maybe Some Sway)"
"2019-10-23T22:42:04+0000","WASHINGTON — Nameless, faceless and voiceless, the C.I.A. officer who first triggered the greatest threat to President Trump’s tenure in office seemed to be practically the embodiment of the “deep state” that the president has long accused of trying to take him down. ","Trump’s War on the ‘Deep State’ Turns Against Him"
"2019-07-01T23:32:27+0000","BALTIMORE — When violent unrest spread through the streets of Baltimore in 2015 after the death of Freddie Gray, an African-American man who suffered a spinal injury while in police custody, the Baltimore Orioles took the extraordinary step of playing in an empty stadium, barring fans because of safety concerns.","Can Baltimore Save Its World-Class Orchestra?"
"2019-10-04T15:50:38+0000","WASHINGTON — House impeachment investigators widened the reach of their inquiry on Friday, subpoenaing the White House for a vast trove of documents and requesting more from Vice President Mike Pence to better understand President Trump’s attempts to pressure Ukraine to investigate his political rivals.","Impeachment Investigators Subpoena White House and Ask Pence for Documents on Ukraine"
"2019-09-15T09:53:51+0000","The Trump administration intensified its focus on Iran Sunday as the likely culprit behind attacks on important Saudi Arabian oil facilities over the weekend, with officials citing intelligence assessments to support the accusation and President Trump warning that he was prepared to take military action.","Saudi Oil Attack Photos Implicate Iran, U.S. Says; Trump Hints at Military Action"
"2019-07-19T21:29:40+0000","[What you need to know to start the day: Get New York Today in your inbox.]","House Democrats Prepare for Civil War as Challengers Plot Primary Battles"
"2019-06-05T13:01:36+0000","Updated June 6, 2019: After this story was published, officials from Customs and Border Protection said on Thursday that illegal border crossings have risen to a 13-year high, not a seven-year high as they had reported earlier.","Trump Says No Deal With Mexico Is Reached as Border Arrests Surge"
"2019-10-15T18:52:07+0000","Gregory Rodriguez thought he had the flu when he went to the emergency room on Sept. 18, feeling feverish, nauseated and short of breath.","A Young Man Nearly Lost His Life to Vaping"
"2019-06-23T09:00:17+0000","SAINT-PIERRE-D’OLÉRON, France — The rooster was annoyed and off his game. He shuffled, clucked and puffed out his russet plumage. But he didn’t crow. Not in front of all these strangers.","‘The Rooster Must Be Defended’: France’s Culture Clash Reaches a Coop"
"2019-06-18T21:25:06+0000","MIAMI BEACH — Senator Ted Cruz was running neck and neck with Donald J. Trump in Iowa just before the caucuses in 2016, but his campaign was expecting a last-minute boost from a powerful endorser, Jerry Falwell Jr.","The Evangelical, the ‘Pool Boy,’ the Comedian and Michael Cohen"
"2019-08-23T09:00:12+0000","Soon after he took the helm of the nation’s largest school district last year, Richard A. Carranza made his top priority clear: desegregation.","Desegregating N.Y. Schools Was His Top Priority. What Happened?"
"2019-08-31T16:33:33+0000","An 18-year-old showed up in a Long Island emergency room, gasping for breath, vomiting and dizzy. When a doctor asked if the teenager had been vaping, he said no.","The Mysterious Vaping Illness That’s ‘Becoming an Epidemic’"
"2019-08-25T22:45:07+0000","In the century that football has grown into the nation’s most-watched sport, the N.F.L. has expected players to act like warriors willing to suck up the pain and sacrifice their bodies for the good of the team, and to be grateful they are paid handsomely to do it.","In Andrew Luck’s Retirement, Football’s Consequences Weigh Heavily"
"2019-07-09T20:22:03+0000","PARIS — In their blue blazers and tight haircuts, the aging men look uncomfortable in the courtroom dock. And for good reason: they are accused of harassing employees so relentlessly that workers ended up killing themselves.","35 Employees Committed Suicide. Will Their Bosses Go to Jail?"
"2019-07-03T19:14:03+0000","Prosecutors in Alabama said on Wednesday that they were dropping a manslaughter charge against a woman over the death of the fetus she was carrying when she was shot in the belly, in a case that stirred national outrage.","Manslaughter Charge Dropped Against Alabama Woman Who Was Shot While Pregnant"
"2019-09-06T09:00:18+0000","CAIRO — Days after Sudanese soldiers massacred pro-democracy demonstrators in Khartoum in June, an obscure digital marketing company in Cairo began deploying keyboard warriors to a second front: a covert operation to praise Sudan’s military on social media.","‘We’re at War’: A Covert Social Media Campaign Boosts Military Rulers"
"2019-06-02T23:26:01+0000","The email arrived in Washington before dawn. An official at the American Embassy in Beijing was urgently seeking advice from the State Department about an “ethics question.”","A ‘Bridge’ to China, and Her Family’s Business, in the Trump Cabinet"
"2019-07-27T09:00:15+0000","[What you need to know to start the day: Get New York Today in your inbox.]","‘I Just Wish We Could’ve Made It’"
"2019-07-16T13:05:52+0000","[For more about police violence and unrest, go here]","Eric Garner’s Death Will Not Lead to Federal Charges for N.Y.P.D. Officer"
"2019-10-08T13:55:22+0000","First came a destabilization campaign in Moldova, followed by the poisoning of an arms dealer in Bulgaria and then a thwarted coup in Montenegro. Last year, there was an attempt to assassinate a former Russian spy in Britain using a nerve agent. Though the operations bore the fingerprints of Russia’s intelligence services, the authorities initially saw them as isolated, unconnected attacks.","Top Secret Russian Unit Seeks to Destabilize Europe, Security Officials Say"
"2019-09-03T21:11:13+0000","LONDON — British lawmakers on Tuesday rose up against Prime Minister Boris Johnson, moving to prevent him from taking the country out of the European Union without a formal agreement. The epic showdown pushed Britain to the verge of a new election.","Brexit Vote Goes Against Boris Johnson, and He Calls for an Election"
"2019-10-01T16:48:54+0000","BEIJING — China’s authoritarian president used the 70th anniversary of Communist Party rule on Tuesday to pledge that nothing would stop his nation’s ascent. But the message was marred by some of the worst anti-government violence to convulse Hong Kong, including the first police shooting of a protester.","Protests Erupt in Hong Kong, Overshadowing China’s National Day Parade"
"2019-10-21T17:36:38+0000","JERUSALEM — Prime Minister Benjamin Netanyahu of Israel abandoned his latest attempt to form a government on Monday, clearing the way for his chief rival to take a shot but leaving a divided country no closer to knowing who its next leader would be. ","As Netanyahu Fails to Form a Government, Benny Gantz Gets a Chance to Try"
"2019-06-06T16:47:13+0000","[What you need to know to start the day: Get New York Today in your inbox.]","Stonewall Riot Apology: Police Actions Were ‘Wrong,’ Commissioner Admits"
"2019-06-28T02:28:23+0000","MIAMI — Joseph R. Biden Jr. repeatedly found himself on the defensive in the Democratic debate on Thursday over his record as well as his personal views, with the most searing moment of the night, and the primary campaign to date, coming when Senator Kamala Harris confronted him over his comments on working with segregationists in the Senate.","Biden Comes Under Attack From All Sides in Democratic Debate"
"2019-08-15T09:00:09+0000","COUNCIL BLUFFS, Iowa — Senator Elizabeth Warren has built the most formidable campaign organization of any Democratic presidential candidate in the first nominating states, raised an impressive $25 million without holding high-dollar fund-raisers, and has risen steadily in Iowa and New Hampshire polls.","Many Democrats Love Elizabeth Warren. They Also Worry About Her."
"2019-10-11T14:31:37+0000","WASHINGTON — President Trump said Friday that the United States had reached an interim deal with China that would forestall a tariff increase slated for next week, providing a temporary détente in a prolonged and economically painful trade war.","Trump Reaches ‘Phase 1’ Deal With China and Delays Planned Tariffs"
"2019-09-09T15:43:07+0000","Juul Labs, the dominant e-cigarette company, illegally marketed its vaping products as a less harmful alternative to traditional cigarettes, the Food and Drug Administration said on Monday, casting a deepening shadow over the safety of e-cigarette devices. ","Juul Illegally Marketed E-Cigarettes, F.D.A. Says"
"2019-09-05T22:16:17+0000","WASHINGTON — President Trump’s decision to renew talks with China in the coming weeks sent financial markets soaring on Thursday, as investors seized on the development as a sign that both sides could still find a way out of an economically damaging trade war.","Markets Soar on News of China Talks, but Hopes for Progress Are Low"
"2019-10-10T00:25:23+0000","WASHINGTON — Breathtaking in scope, defiant in tone, the White House’s refusal to cooperate with the House impeachment inquiry amounts to an unabashed challenge to America’s longstanding constitutional order.","Trump’s Sweeping Case Against Impeachment Is a Political Strategy"
"2019-10-05T00:38:00+0000","WASHINGTON — A second intelligence official who was alarmed by President Trump’s dealings with Ukraine is weighing whether to file his own formal whistle-blower complaint and testify to Congress, according to two people briefed on the matter. ","2nd Official Is Weighing Whether to Blow the Whistle on Trump’s Ukraine Dealings"
"2019-10-06T13:49:04+0000","WASHINGTON — An intelligence official with “firsthand knowledge” has provided information related to President Trump’s dealings with Ukraine and is now protected from retaliation as a whistle-blower, lawyers representing the official said on Sunday, confirming that a second individual has come forward in the matter.","Legal Team Says It Represents a Second Whistle-Blower Over Trump and Ukraine"
"2019-06-03T20:16:30+0000","TAPACHULA, Mexico — They arrived at dusk, dressed for combat, pouring from government vehicles. A phalanx of military and police personnel swarmed a small hotel in the center of Tapachula, this scrappy city near Mexico’s border with Guatemala. Their target: undocumented migrants.","Mexico Cracks Down on Migrants, After Pressure From Trump to Act"
"2019-07-16T20:00:09+0000","TIANJIN, China — Bella Wang barely noticed the section on the application inquiring whether she was married or had children. Employers in China routinely ask women such questions, and she had encountered them before in job interviews.","A Prosperous China Says ‘Men Preferred,’ and Women Lose"
"2019-09-19T22:43:53+0000","The oil-rich monarchies of the Persian Gulf have relied for decades on the promise of protection by the United States military, a commitment sealed by the rollback of the 1990 invasion of Kuwait and reinforced by a half dozen American military bases that sprang up around the region.","Attack on Saudi Oil Facilities Tests U.S. Guarantee to Defend Gulf"
"2019-07-08T20:24:31+0000","WASHINGTON — President Trump celebrates his bond with Queen Elizabeth II. He is less charitable about those who serve her.","Leaked British Cables Critical of Trump Lead to Diplomatic Uproar"
"2019-08-05T18:55:13+0000","WASHINGTON — Law enforcement officials have sounded the alarm for months: Homegrown terrorism, including by white supremacists, is now as big a threat as terrorism from abroad. But the mass shooting in El Paso last weekend, the largest domestic terrorist attack against Hispanics in modern history, has made it glaringly clear how poorly prepared the country is to fight it.","Shootings Renew Debate Over How to Combat Domestic Terrorism"
"2019-10-09T09:00:15+0000","President Richard M. Nixon was running low on bipartisan allies.","What Joe Biden Learned at the Last Two Impeachments"
"2019-06-04T20:22:58+0000","WASHINGTON — Republican senators sent the White House a sharp message on Tuesday, warning that they were almost uniformly opposed to President Trump’s plans to impose tariffs on Mexican imports, just hours after the president said lawmakers would be “foolish” to try to stop him.","Senate Republicans Warn White House Against Mexico Tariffs"
"2019-09-26T22:28:17+0000","This was supposed to be the year when America’s biggest start-ups would finally make their triumphant debut on the stock market.","Wall Street Deflates America’s Favorite Start-Ups"
"2019-09-16T19:22:14+0000","Thomas Gibbons-Neff, a Pentagon correspondent for The New York Times, served four years in the Marines and first deployed to Afghanistan in 2008, then again in 2009 at the beginning of the troop increase ordered by President Barack Obama. ","A Marine Looks Back at His Battles in Afghanistan"
"2019-10-19T15:24:01+0000","At first glance, it may seem like a paradox: Even as the economy rides a 10-year winning streak, tens of thousands of workers across the country, from General Motors employees to teachers in Chicago, are striking to win better wages and benefits.","In a Strong Economy, Why Are So Many Workers on Strike?"
"2019-07-29T07:00:15+0000","[What you need to know to start the day: Get New York Today in your inbox.]","A Luxury Box at Citi Field, an M.T.A. Contract and $188,000 for Cuomo"
"2019-08-30T16:12:00+0000","This article was produced in partnership with the Pulitzer Center on Crisis Reporting.","Trial for Men Accused of Plotting 9/11 Attacks Is Set for 2021"
"2019-07-15T22:28:18+0000","LOS ANGELES — The memory of the rapper Nipsey Hussle still looms large over Los Angeles. On one mural, his spray-painted image is adorned with angel wings; on others it is surrounded by inspirational quotes. A city intersection has been named in his honor. And a strip mall he owned in South Los Angeles has become a memorial, with a steady flow of tourists and flowers.","Nipsey Hussle Was Hailed as a Peacemaker by the LAPD. He Was Also Their Focus in an Investigation."
"2019-10-21T00:38:01+0000","He knew he was inviting criticism by choosing his own luxury golf club in Miami for the site of a gathering of world leaders at the Group of 7 summit in June, President Trump told his aides opposed to the choice, and he was prepared for the inevitable attack from Democrats. ","Why Trump Dropped His Idea to Hold the G7 at His Own Hotel"
"2019-09-09T19:24:59+0000","WASHINGTON — The Secretary of Commerce threatened to fire top employees at the federal scientific agency responsible for weather forecasts last Friday after the agency’s Birmingham office contradicted President Trump’s claim that Hurricane Dorian might hit Alabama, according to three people familiar with the discussion. ","Commerce Chief Threatened Firings at NOAA After Trump’s Dorian Tweets, Sources Say"
"2019-08-01T01:14:56+0000","DETROIT — Former Vice President Joseph R. Biden Jr. delivered a steadfast defense of his moderate policies in the Democratic primary debate on Wednesday, striking back at a familiar adversary, Senator Kamala Harris, but facing intensifying attacks on his record from liberal rivals including Senator Cory Booker and Julián Castro, the former housing secretary.","Biden Under Fire From All Sides as Rivals Attack His Record"
"2019-10-29T09:00:26+0000","WASHINGTON — Boeing’s chief executive faced the grieving relatives of two deadly crashes of its 737 Max jet at an emotional congressional hearing on Tuesday, as senators pummeled him with questions about whether the company should have grounded the plane before the second accident. At times looking shaken, the executive, Dennis A. Muilenburg, said that if he could do it over again, he would have acted after the first crash, off the coast of Indonesia last October. “If we knew everything back then that we know now, we would have made a different decision,” he testified. He said Boeing officials had asked themselves “over and over” again why they didn’t ground the plane sooner. ","Boeing C.E.O. Knew About Pilot’s Warnings Before Second Crash"
"2019-08-04T23:17:47+0000","TOKYO — North Korea had launched its third barrage of short-range missiles in just over a week, parading its growing ability to strike its neighbors with devastating firepower.","As Japan and South Korea Feud Intensifies, U.S. Seems Unwilling, or Unable, to Help"
"2019-06-08T04:01:19+0000","EAGLE PASS, Tex. — The 19-year-old pregnant migrant waded toward the American shore, deep enough in the Rio Grande for waves to splash against her waist. Pushing through the river’s current, and mindful of an alligator lingering upriver, she guided her friend’s crying 10-year-old boy toward a Border Patrol rescue boat.","Death on the Rio Grande: A Look at a Perilous Migrant Route"
"2019-10-28T17:48:34+0000","WASHINGTON — House Democrats moved quickly on Monday to bring their impeachment case against President Trump into the open, saying they would forgo court battles with defiant witnesses and would vote this week on procedures to govern nationally televised hearings.","Democrats Move Toward Bringing Impeachment Inquiry Public"
"2019-09-03T20:25:45+0000","NASSAU, Bahamas — As Hurricane Dorian pulled away from the Bahamas, relief workers, medical personnel, pilots and others gathered at a private terminal of the Nassau airport on Wednesday amid boxes of supplies, anxiously awaiting permission from the government to fly to devastated areas and provide assistance.","Bahamas Relief Efforts Frustrated as Dorian Pulls Away"
"2019-09-11T17:28:15+0000","WASHINGTON — The Trump administration said on Wednesday that it would ban the sale of most flavored e-cigarettes, at a time when hundreds of people have been sickened by mysterious lung illnesses and teenage vaping continues to rise. ","Trump Administration Plans to Ban Flavored E-Cigarettes"
"2019-10-10T11:04:37+0000","For more than a century, the Nobel Prize in Literature has often been a polarizing spectacle, with critics denouncing the winners as too obscure, too Eurocentric, too male, too experimental, or simply unworthy of literature’s highest honor.","Olga Tokarczuk and Peter Handke Awarded Nobel Prizes in Literature"
"2019-06-24T19:40:50+0000","OKLAHOMA CITY — It was 1962 in Oklahoma City and Liz Herring, a new student at Northwest Classen High School, was feeling insecure. She was good at school, had skipped a grade, and now, as a skinny freshman with glasses and crooked teeth who had grown up in a town south of the capital, she was hungry to fit in.","How Elizabeth Warren Learned to Fight"
"2019-06-21T14:11:12+0000","WASHINGTON — Doug Evans, a white prosecutor in Mississippi, has spent decades trying to convict Curtis Flowers, a black man, of the 1996 murders of four people inside a furniture store. Over the course of six trials, Mr. Evans relied on a signature tactic: he worked diligently to keep black people off Mr. Flowers’s juries.","Excluding Black Jurors in Curtis Flowers Case Violated Constitution, Supreme Court Rules"
"2019-06-20T09:00:08+0000","ST. CLOUD, Minn. — John Palmer, a former university professor, has always had a cause. For decades he urged Minnesota officials to face the dangers of drunken driving and embrace seatbelts. Now he has a new goal: curbing the resettlement of Somali refugees in St. Cloud, after a few thousand moved into this small city where Mr. Palmer has lived for decades.","‘These People Aren’t Coming From Norway’: Refugees in a Minnesota City Face a Backlash"
"2019-10-09T09:00:59+0000","BEIRUT, Lebanon — Turkey launched a ground and air assault on Wednesday against a Syrian militia that has been a crucial American ally in the fight against ISIS, days after President Trump agreed to let the operation proceed.","Turkey Launches Offensive Against U.S.-Backed Syrian Militia"
"2019-10-17T07:03:25+0000","BRUSSELS — Britain and the European Union agreed on a Brexit deal Thursday, setting the stage for a fateful showdown in the British Parliament, where Prime Minister Boris Johnson faces an uphill struggle to marshal enough votes for his plan after three years of anguished, politically corrosive debate.","A Brexit Deal in Hand, Boris Johnson Faces an Uphill Struggle in Parliament"
"2019-06-08T16:00:07+0000","“Nicky Barnes is not around anymore,” said the balding, limping grandfather in the baggy Lee dungarees.","Nicky Barnes, ‘Mr. Untouchable’ of Heroin Dealers, Is Dead at 78"
"2019-09-11T15:46:55+0000","WASHINGTON — President Trump, seeking to justify his claim of a hurricane threat to Alabama, pressed aides to intervene with a federal scientific agency, leading to a highly unusual public rebuke of the forecasters who contradicted him, according to people familiar with the events.","Trump Pressed Top Aide to Have Weather Service ‘Clarify’ Forecast That Contradicted Trump"
"2019-06-01T00:06:48+0000","WASHINGTON — The last time President Trump vowed all-out retaliation against Mexico for the illegal immigrants crossing the border, he backed off. In April, he gave America’s southern neighbor a year to fix the problem.","A New Threat From Trump and Old Questions About Its Effectiveness"
"2019-07-20T07:20:56+0000","Cesar Pelli, who designed some of the world’s most recognizable buildings, died on Friday at his home in New Haven. He was 92.","Cesar Pelli, Designer of Iconic Buildings Around the World, Dies at 92"
"2019-10-05T09:00:14+0000","BUENOS AIRES — Liliana Furió’s ruby red flat shoes glided across the dance floor in swift, assured moves, making her baggy pants sway gently.","‘A Caricature of the Patriarchy’: Argentine Feminists Remake Tango"
"2019-06-26T09:51:00+0000","LONDON — It is not an easy task to hold Boris Johnson to account. Ask John Palmer, who tried to do it 30 years ago, when they were both reporters covering Europe for British newspapers.","Boris Johnson, Political Escape Artist, Lands in Hot Water. Again."
"2019-06-08T14:14:21+0000","Abortion is often cast as a clear, crisp issue in Washington and in state governments, with Republicans and Democrats clustered in opposite corners. Joe Biden moved nearer to the rest of his party’s presidential contenders on Thursday when he dropped his support of a measure restricting use of federal funds for abortions. ","Politicians Draw Clear Lines on Abortion. Their Parties Are Not So Unified."
"2019-08-12T13:54:38+0000","WASHINGTON — President Trump on Monday broadened his assault on the nation’s immigration system, issuing a new rule targeting legal immigrants who want to remain in the United States but whose lack of financial resources is judged likely to make them a burden on taxpayers.","Trump Policy Favors Wealthier Immigrants for Green Cards"
"2019-08-27T16:56:20+0000","WASHINGTON — One former senior foreign policy official in the Obama administration received messages from someone on LinkedIn offering to fly him to China and connect him with “well paid” opportunities. ","How China Uses LinkedIn to Recruit Spies Abroad"
"2019-09-05T06:00:17+0000","When she added Gabrielle’s name to the chart in her kitchen, Judy Kennedy could picture the annual ritual. At birthdays she would ask her newest grandchild to stand up straight, heels against the door frame, so she could mark Gabrielle’s height beside that of her other granddaughter in the Maine house the family has lived in since the 1800s.","Amazon Pushes Fast Shipping but Avoids Responsibility for the Human Cost"
"2019-07-27T16:00:08+0000","LOS ANGELES — At her strongest, Senator Kamala Harris is forceful and pragmatic. She elates crowds in Iowa and South Carolina with her denunciations of President Trump, and spells out her policy agenda — on matters like restricting gun sales, reducing prescription drug prices and giving tax benefits to renters — in precise terms.","What Kamala Harris Believes"
"2019-10-13T23:36:08+0000","Fed up with the coverage on his favorite cable news station, President Trump decided late this summer that a direct intervention was needed. So he telephoned the chief executive of Fox News, Suzanne Scott, and let loose.","Fox News Is Trump’s Chief TV Booster. So Why Is He Griping About It?"
